City_ID,NAME,state,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64
2138,"Hurricane city, Utah",49,37170,22184,12413,9771,48.8,45.1,54.2,32981,2801,4011,5262,3772,2462
2139,"Kaysville city, Utah",49,40360,32981,17270,15711,31.9,31.5,32.1,36757,5210,4033,5588,4627,2834
2140,"Kearns metro township, Utah",49,40470,36757,18161,18596,29.5,27.3,31.3,83299,8538,11010,13749,9131,7362
2141,"Layton city, Utah",49,43660,83299,42832,40467,31.9,30.5,33.6,79979,7549,12918,13531,5535,4602
2142,"Lehi city, Utah",49,44320,79979,40966,39013,25.2,26.8,23.7,54429,17461,9804,5527,2765,1626
2143,"Logan city, Utah",49,45860,54429,26619,27810,23.7,24.3,23.2,29260,2847,4339,3902,3661,4363
2144,"Magna metro township, Utah",49,47290,29260,16224,13036,34.7,31.6,37.1,35939,3588,7765,5817,2531,3695
2145,"Midvale city, Utah",49,49710,35939,17578,18361,32.7,34.4,32.0,64109,5440,10445,9786,7237,6728
2146,"Millcreek city, Utah",49,50150,64109,31026,33083,38.4,36.8,39.0,49724,5737,7705,6829,6244,5936
2147,"Murray city, Utah",49,53230,49724,25036,24688,37.1,36.0,39.1,21552,1706,2103,3882,1742,1564
2148,"North Ogden city, Utah",49,55100,21552,10463,11089,35.5,35.3,35.9,21966,3697,2829,2996,2620,1391
2149,"North Salt Lake city, Utah",49,55210,21966,10949,11017,30.8,29.7,31.6,86800,9438,16114,12925,8732,9026
2150,"Ogden city, Utah",49,55980,86800,45094,41706,33.2,33.3,33.0,97872,16662,17009,12723,8702,8162
2151,"Orem city, Utah",49,57300,97872,49858,48014,28.8,28.7,28.8,20160,2048,2168,2872,2145,2080
2152,"Payson city, Utah",49,58730,20160,10353,9807,32.6,31.8,33.6,37941,4940,7489,3429,3257,3307
2153,"Pleasant Grove city, Utah",49,60930,37941,19304,18637,27.2,26.8,27.6,114085,43663,17805,7607,8587,5969
2154,"Provo city, Utah",49,62470,114085,56058,58027,23.5,23.9,23.0,45156,2759,5414,6598,5584,4679
2155,"Riverton city, Utah",49,64340,45156,23853,21303,32.1,32.3,32.1,39358,3439,7560,6179,3808,3532
2156,"Roy city, Utah",49,65110,39358,19058,20300,31.8,31.4,32.3,99965,13038,8807,10614,13089,9084
2157,"St. George city, Utah",49,65330,99965,50330,49635,38.7,35.8,41.7,200475,27666,45547,28086,22754,18554
2158,"Salt Lake City city, Utah",49,67000,200475,101354,99121,32.5,32.8,31.9,95038,6239,11916,14504,10447,12272
2159,"Sandy city, Utah",49,67440,95038,47020,48018,37.4,37.3,37.5,44155,3660,6326,6162,5106,1093
2160,"Saratoga Springs city, Utah",49,67825,44155,22848,21307,23.0,22.7,27.0,80142,4525,11264,11213,9044,8144
2161,"South Jordan city, Utah",49,70850,80142,36727,43415,34.4,36.4,32.4,26158,3315,5159,4866,2974,1695
2162,"South Salt Lake city, Utah",49,71070,26158,14950,11208,34.2,34.4,32.5,43869,4202,6750,6748,3781,2990
2163,"Spanish Fork city, Utah",49,71290,43869,22412,21457,28.2,25.9,30.1,36126,3754,5552,4502,3480,2689
2164,"Springville city, Utah",49,72280,36126,20024,16102,28.4,26.1,30.7,33333,2429,2633,5968,4005,2272
2165,"Syracuse city, Utah",49,74810,33333,17041,16292,27.6,28.0,27.5,59245,4122,7759,8873,6863,6341
2166,"Taylorsville city, Utah",49,75360,59245,29724,29521,36.8,33.1,39.8,37114,2677,4447,7032,4605,2801
2167,"Tooele city, Utah",49,76680,37114,20056,17058,33.6,33.4,34.8,31030,808,3221,5219,1218,2571
2168,"Washington city, Utah",49,81960,31030,15701,15329,36.4,35.2,38.6,116544,10705,16540,20252,11590,11075
2169,"West Jordan city, Utah",49,82950,116544,60257,56287,32.5,30.7,33.8,139094,16268,20259,18297,17293,14629
2170,"West Valley City city, Utah",49,83470,139094,70271,68823,31.3,30.9,31.9,44783,16953,7592,3476,2352,4895
2171,"Burlington city, Vermont",50,10675,44783,19644,25139,26.7,27.2,26.3,24218,1879,4493,4410,3101,1811
2172,"South Burlington city, Vermont",50,66175,24218,12517,11701,37.7,36.2,39.6,154706,8125,31195,29915,20069,17306
2173,"Alexandria city, Virginia",51,01000,154706,74092,80614,37.2,37.4,37.1,43941,2817,5091,7103,6567,4829
2174,"Annandale CDP, Virginia",51,01912,43941,20885,23056,40.3,41.6,38.9,232965,19342,50950,38780,30975,22993
2175,"Arlington CDP, Virginia",51,03000,232965,117490,115475,35.9,35.8,36.0,46095,3402,4272,5730,7178,5337
2176,"Ashburn CDP, Virginia",51,03320,46095,22628,23467,41.0,40.1,44.1,24181,2069,4115,3795,2915,2114
2177,"Bailey's Crossroads CDP, Virginia",51,04088,24181,12971,11210,34.0,31.5,37.2,44955,24748,4469,3253,3447,1743
2178,"Blacksburg town, Virginia",51,07784,44955,24603,20352,21.7,21.7,21.8,20997,1815,2427,3086,2936,2055
2179,"Bon Air CDP, Virginia",51,08472,20997,9843,11154,40.0,40.3,38.4,23747,1031,1646,6271,4058,1684
2180,"Brambleton CDP, Virginia",51,09188,23747,12374,11373,39.3,38.8,39.6,21666,1313,2971,3254,3012,2756
2181,"Buckhall CDP, Virginia",51,10776,21666,11371,10295,37.1,36.1,39.1,43538,3314,4232,5700,6508,5510
2182,"Burke CDP, Virginia",51,11464,43538,22306,21232,37.9,36.7,39.2,25760,1489,2346,3256,3005,4374
2183,"Cave Spring CDP, Virginia",51,13720,25760,12028,13732,44.3,43.4,44.7,75010,7837,10015,10906,10172,8119
2184,"Centreville CDP, Virginia",51,14440,75010,36654,38356,37.1,36.1,37.6,24365,2041,2760,3109,4905,2909
2185,"Chantilly CDP, Virginia",51,14744,24365,12706,11659,40.0,40.1,39.7,45672,10721,8322,5005,4469,4757
2186,"Charlottesville city, Virginia",51,14968,45672,22025,23647,31.2,30.9,31.4,24878,1156,5127,4448,2180,2646
2187,"Cherry Hill CDP, Virginia",51,15176,24878,13155,11723,31.1,30.1,32.1,251269,22347,32279,37870,30191,32232
2188,"Chesapeake city, Virginia",51,16000,251269,124095,127174,37.8,36.5,39.3,22654,2126,1849,3600,2870,3826
2189,"Chester CDP, Virginia",51,16096,22654,11275,11379,43.1,43.0,43.2,24118,909,4621,3790,1864,2932
2190,"Christiansburg town, Virginia",51,16608,24118,11754,12364,36.4,35.7,37.5,79782,6773,9240,13872,10613,9120
2191,"Dale City CDP, Virginia",51,21088,79782,40183,39599,35.8,35.1,36.3,42215,3422,5181,5027,4669,5838
2192,"Danville city, Virginia",51,21344,42215,19718,22497,42.1,37.1,44.2,24276,3587,2395,2494,3787,3243
2193,"Fairfax city, Virginia",51,26496,24276,11750,12526,44.2,42.7,44.8,32077,3557,5070,5729,5161,2383
2194,"Fair Oaks CDP, Virginia",51,26875,32077,14983,17094,35.6,36.3,34.5,19984,1104,3574,3358,3431,2671
2195,"Franconia CDP, Virginia",51,29552,19984,10318,9666,38.4,37.4,39.1,28367,5292,4318,4231,2930,3293
2196,"Fredericksburg city, Virginia",51,29744,28367,13892,14475,35.4,33.9,36.3,137746,16284,21712,17595,13081,18274
2197,"Hampton city, Virginia",51,35000,137746,65969,71777,36.0,34.4,37.7,51430,17630,7232,6965,3790,3257
2198,"Harrisonburg city, Virginia",51,35624,51430,24632,26798,25.1,25.1,25.0,24340,2130,4533,3857,2863,2421
2199,"Herndon town, Virginia",51,36648,24340,14100,10240,33.8,33.1,35.5,21219,2032,3351,1813,3022,2644
2200,"Hopewell city, Virginia",51,38424,21219,9419,11800,35.5,34.6,39.1,20775,1209,3046,3088,2941,2937
2201,"Kingstowne CDP, Virginia",51,42746,20775,10404,10371,36.5,36.0,36.9,45780,3449,4915,7473,6176,5236
2202,"Lake Ridge CDP, Virginia",51,43432,45780,21381,24399,36.2,35.5,37.3,48903,4173,7815,9406,5238,5556
2203,"Leesburg town, Virginia",51,44984,48903,25603,23300,34.7,31.7,37.4,21727,1452,2648,4010,2572,3040
2204,"Leesylvania CDP, Virginia",51,45008,21727,10743,10984,36.8,37.0,36.1,21006,2040,3783,3606,2113,2663
2205,"Lincolnia CDP, Virginia",51,45784,21006,10433,10573,37.1,37.6,33.1,41132,3998,3321,5742,8329,3898
2206,"Linton Hall CDP, Virginia",51,45957,41132,19702,21430,36.6,36.5,36.7,20652,2695,1508,2531,3301,2571
2207,"Lorton CDP, Virginia",51,47064,20652,9403,11249,37.7,38.3,35.8,79009,21218,10701,7977,6437,6794
2208,"Lynchburg city, Virginia",51,47672,79009,37275,41734,27.6,26.2,29.8,50254,2812,2217,5611,8494,7460
2209,"McLean CDP, Virginia",51,48376,50254,24342,25912,47.6,48.1,47.3,20112,2363,5841,3860,2537,1665
2210,"McNair CDP, Virginia",51,48450,20112,11351,8761,31.2,30.1,35.4,42708,4188,5739,6742,4843,5195
2211,"Manassas city, Virginia",51,48952,42708,21972,20736,33.7,33.2,35.4,20354,1597,2661,2408,2979,2578
2212,"Meadowbrook CDP, Virginia",51,50568,20354,10090,10264,43.6,38.0,44.7,38844,3317,3919,4694,4493,5897
2213,"Mechanicsville CDP, Virginia",51,50856,38844,18505,20339,44.4,43.7,46.8,22536,969,2240,4819,1471,2427
2214,"Montclair CDP, Virginia",51,52658,22536,11578,10958,35.5,32.5,36.6,184587,21849,28787,24753,18837,22333
2215,"Newport News city, Virginia",51,56000,184587,89191,95396,34.5,32.5,36.4,235089,40963,45656,28524,21235,25300
2216,"Norfolk city, Virginia",51,57000,235089,123913,111176,31.3,29.4,34.1,32765,2618,4697,5909,3439,3094
2217,"Oakton CDP, Virginia",51,58472,32765,15197,17568,38.5,38.7,38.3,33429,3346,5314,4195,3341,4048
2218,"Petersburg city, Virginia",51,61832,33429,15716,17713,36.7,35.5,38.7,97840,9015,16175,13687,8978,11960
2219,"Portsmouth city, Virginia",51,64000,97840,47672,50168,35.6,33.8,38.1,60535,4410,12037,6870,7391,9504
2220,"Reston CDP, Virginia",51,66672,60535,29573,30962,42.0,39.0,45.1,226604,25726,49508,31810,21745,26856
2221,"Richmond city, Virginia",51,67000,226604,106544,120060,34.8,34.6,35.0,98865,7508,15544,12387,11861,12104
2222,"Roanoke city, Virginia",51,68000,98865,47321,51544,37.6,36.7,39.3,19850,1416,3229,2766,2188,2485
2223,"Rose Hill CDP (Fairfax County), Virginia",51,68880,19850,10676,9174,38.2,36.2,40.2,25373,3166,2402,3387,2769,3830
2224,"Salem city, Virginia",51,70000,25373,12480,12893,42.2,37.7,43.8,31786,2143,2902,4747,5457,4939
2225,"Short Pump CDP, Virginia",51,72272,31786,15206,16580,40.3,40.6,40.0,32919,1488,4251,5590,7399,3208
2226,"South Riding CDP, Virginia",51,74100,32919,17165,15754,37.9,38.1,37.6,31454,2681,3975,5527,4351,3987
2227,"Springfield CDP, Virginia",51,74592,31454,16052,15402,38.7,40.2,38.2,25661,2522,3177,3636,3342,3018
2228,"Staunton city, Virginia",51,75216,25661,11338,14323,42.8,44.9,42.2,28589,2854,4789,5064,3588,3717
2229,"Sterling CDP, Virginia",51,75376,28589,15833,12756,36.9,35.7,37.5,96194,7658,12083,13649,12252,13402
2230,"Suffolk city, Virginia",51,76432,96194,47224,48970,39.0,37.2,40.5,48417,2911,4454,7474,5932,5886
2231,"Tuckahoe CDP, Virginia",51,79560,48417,22872,25545,40.7,40.2,42.2,25270,2006,6196,2980,3825,2389
2232,"Tysons CDP, Virginia",51,79950,25270,13390,11880,37.1,34.1,40.7,457672,40379,72137,64374,53148,57721
2233,"Virginia Beach city, Virginia",51,82000,457672,225012,232660,37.1,35.8,38.8,22550,1985,3015,3908,2547,3380
2234,"Waynesboro city, Virginia",51,83680,22550,11840,10710,39.2,36.7,41.0,30343,2595,4178,5327,4950,2887
2235,"West Falls Church CDP, Virginia",51,84368,30343,14454,15889,39.8,40.5,38.5,24319,910,2703,4225,2994,2662
2236,"West Springfield CDP, Virginia",51,84976,24319,12135,12184,37.8,36.3,39.3,28136,2775,3335,3937,3802,3219
2237,"Winchester city, Virginia",51,86720,28136,12822,15314,35.3,39.5,30.9,41269,3728,6616,6398,6604,4217
2238,"Woodbridge CDP, Virginia",51,87312,41269,19912,21357,37.7,40.1,35.3,22226,2047,3104,2631,3417,3303
2239,"Woodlawn CDP (Fairfax County), Virginia",51,87410,22226,11210,11016,40.2,33.8,44.9,20046,2132,2034,3557,2328,2633
2240,"Aberdeen city, Washington",53,00100,20046,9747,10299,36.8,39.3,35.9,23236,2222,3202,2538,4354,2490
2241,"Arlington city, Washington",53,02585,23236,11701,11535,34.9,32.2,35.7,87061,8966,13674,12508,9928,11892
2242,"Auburn city, Washington",53,03180,87061,45414,41647,35.5,33.7,37.5,24556,989,1233,3582,3139,4422
2243,"Bainbridge Island city, Washington",53,03736,24556,11087,13469,50.9,55.0,48.5,19337,1636,2776,3274,1725,1464
2244,"Battle Ground city, Washington",53,04475,19337,9638,9699,32.8,35.9,30.9,149429,9286,27253,21562,22149,16417
2245,"Bellevue city, Washington",53,05210,149429,77318,72111,38.5,36.3,41.2,92290,20648,15550,12488,9969,7255
2246,"Bellingham city, Washington",53,05280,92290,44429,47861,32.9,32.0,33.7,19565,1029,2876,3344,2163,2056
2247,"Bonney Lake city, Washington",53,07170,19565,8960,10605,35.2,36.7,34.2,51331,2130,8900,9657,6712,3874
2248,"Bothell city, Washington",53,07380,51331,25170,26161,36.0,36.3,35.7,21698,1472,2757,4200,3807,3050
2249,"Bothell West CDP, Washington",53,07395,21698,10421,11277,41.9,43.3,40.1,44116,6615,8728,6553,4840,4360
2250,"Bremerton city, Washington",53,07695,44116,23338,20778,35.3,34.0,38.6,51066,3960,6087,8335,8617,7389
2251,"Burien city, Washington",53,08850,51066,25534,25532,42.3,41.0,43.5,27061,1535,2373,3851,5072,3525
2252,"Camas city, Washington",53,09480,27061,13798,13263,40.4,38.9,41.3,21116,1437,4231,2498,1552,2862
2253,"Centralia city, Washington",53,11160,21116,10574,10542,36.9,37.6,36.3,23518,1501,1918,2737,3524,3705
2254,"Cottage Lake CDP, Washington",53,14940,23518,12362,11156,49.3,47.3,50.6,22332,2158,2394,3662,3623,2327
2255,"Covington city, Washington",53,15290,22332,11957,10375,37.7,33.2,40.1,32684,2750,4884,4425,3517,4742
2256,"Des Moines city, Washington",53,17635,32684,16489,16195,36.6,34.9,38.1,25130,1089,3103,3867,3413,4086
2257,"Eastmont CDP, Washington",53,19630,25130,13709,11421,38.9,36.8,43.5,42762,2788,5956,6923,4243,6686
2258,"Edmonds city, Washington",53,20750,42762,19525,23237,44.0,40.6,49.4,19768,7610,1965,2616,1524,1045
2259,"Ellensburg city, Washington",53,21240,19768,9293,10475,24.3,24.7,24.1,110820,9264,18360,17075,14392,13779
2260,"Everett city, Washington",53,22640,110820,56892,53928,38.4,37.3,39.7,99028,6683,13963,14139,12653,11854
2261,"Federal Way city, Washington",53,23515,99028,48632,50396,37.4,37.7,37.1,21496,2647,2223,3365,3151,2815
2262,"Five Corners CDP, Washington",53,24188,21496,10521,10975,38.4,36.9,40.1,23455,1349,3746,3533,3915,2080
2263,"Frederickson CDP, Washington",53,25475,23455,12287,11168,36.1,33.6,36.9,37905,3336,3883,5883,5356,3500
2264,"Graham CDP, Washington",53,27785,37905,19603,18302,34.1,35.1,32.4,22652,2216,3954,2889,3720,2796
2265,"Hazel Dell CDP, Washington",53,30305,22652,10987,11665,39.0,39.6,36.9,39500,1609,7030,7156,5605,3328
2266,"Issaquah city, Washington",53,33805,39500,20130,19370,37.6,36.9,37.7,24133,1168,3927,3990,3304,2855
2267,"Kenmore city, Washington",53,35170,24133,11894,12239,38.8,38.9,38.0,84478,8118,12839,10172,8607,9729
2268,"Kennewick city, Washington",53,35275,84478,40646,43832,34.3,34.9,34.2,134837,9762,21352,21660,16714,14132
2269,"Kent city, Washington",53,35415,134837,68139,66698,35.2,33.6,37.4,92105,6419,15117,17052,10012,10490
2270,"Kirkland city, Washington",53,35940,92105,46734,45371,38.4,35.9,39.2,54472,7025,9665,5173,7488,4864
2271,"Lacey city, Washington",53,36745,54472,26150,28322,34.6,33.7,36.1,36283,1879,4832,6998,4562,3774
2272,"Lake Stevens city, Washington",53,37900,36283,18316,17967,35.1,34.7,35.5,63331,5418,10271,8321,6050,9142
2273,"Lakewood city, Washington",53,38038,63331,31493,31838,37.8,37.4,38.7,37834,2540,5676,4890,3673,5931
2274,"Longview city, Washington",53,40245,37834,18366,19468,41.8,37.5,44.2,40585,2696,7384,6367,5878,5405
2275,"Lynnwood city, Washington",53,40840,40585,20416,20169,38.5,37.7,39.7,28155,1163,2774,4611,4911,2706
2276,"Maple Valley city, Washington",53,43150,28155,14892,13263,39.6,38.1,42.0,24724,3434,3736,4007,3429,1954
2277,"Martha Lake CDP, Washington",53,43815,24724,12635,12089,34.1,34.1,34.3,71151,5782,11424,11045,6350,10337
2278,"Marysville city, Washington",53,43955,71151,36830,34321,36.6,36.7,36.5,25441,1338,1965,3699,4935,3336
2279,"Mercer Island city, Washington",53,45005,25441,12263,13178,46.4,45.3,46.8,20035,853,3080,2958,2765,1859
2280,"Mill Creek city, Washington",53,45865,20035,9408,10627,40.9,41.1,40.9,26972,1032,4782,7079,2218,1643
2281,"Mill Creek East CDP, Washington",53,45870,26972,13861,13111,33.3,33.9,32.6,19366,1484,3523,3228,2316,2809
2282,"Monroe city, Washington",53,46685,19366,11238,8128,36.5,37.0,34.9,25585,3114,4814,3298,2498,1715
2283,"Moses Lake city, Washington",53,47245,25585,12666,12919,30.2,29.5,30.9,19978,1138,3770,2324,2001,3723
2284,"Mountlake Terrace city, Washington",53,47490,19978,10286,9692,44.4,37.5,49.9,35421,3379,5452,4276,4056,2847
2285,"Mount Vernon city, Washington",53,47560,35421,16868,18553,33.6,34.4,32.6,24730,1676,2056,3485,2250,4460
2286,"Mukilteo city, Washington",53,47735,24730,11767,12963,44.6,45.5,44.2,20947,3316,3523,3260,2211,2540
2287,"North Lynnwood CDP, Washington",53,49940,20947,9207,11740,33.1,30.8,37.7,24710,2298,4290,3807,2215,1685
2288,"Oak Harbor city, Washington",53,50360,24710,11468,13242,31.4,32.0,31.2,55913,4422,7530,9340,6168,7299
2289,"Olympia city, Washington",53,51300,55913,26260,29653,42.0,38.2,45.1,33127,3419,5902,4903,3316,2425
2290,"Orchards CDP, Washington",53,51795,33127,18026,15101,30.7,27.7,33.5,40301,6364,7076,3845,5149,4078
2291,"Parkland CDP, Washington",53,53335,40301,19917,20384,32.3,31.1,33.0,84190,9220,11112,11354,9883,8380
2292,"Pasco city, Washington",53,53545,84190,42394,41796,30.2,30.3,30.2,23078,1799,3098,2951,2605,2931
2293,"Port Angeles city, Washington",53,55365,23078,11379,11699,42.8,40.3,45.5,32883,15130,4530,3244,1704,1347
2294,"Pullman city, Washington",53,56625,32883,16714,16169,22.2,22.9,21.4,42791,4478,7833,5734,5628,4391
2295,"Puyallup city, Washington",53,56695,42791,22055,20736,36.0,33.5,39.2,76360,6229,18356,13672,7874,4988
2296,"Redmond city, Washington",53,57535,76360,40268,36092,33.5,33.4,33.7,105200,7295,19730,15744,12486,12456
2297,"Renton city, Washington",53,57745,105200,51029,54171,37.0,38.1,36.2,61944,4757,9233,8862,6317,6760
2298,"Richland city, Washington",53,58235,61944,31682,30262,37.9,36.6,39.5,20669,1402,2482,2175,3830,2569
2299,"Salmon Creek CDP, Washington",53,61000,20669,9729,10940,45.9,50.1,43.7,66630,4009,3791,12960,12988,8890
2300,"Sammamish city, Washington",53,61115,66630,33052,33578,39.8,40.2,39.7,30756,3079,5944,4791,2734,4634
2301,"SeaTac city, Washington",53,62288,30756,16425,14331,35.1,35.4,34.0,733904,76685,184426,120999,87412,73222
2302,"Seattle city, Washington",53,63000,733904,371600,362304,35.5,35.4,35.6,57934,1616,10074,7445,8490,7573
2303,"Shoreline city, Washington",53,63960,57934,28790,29144,41.7,40.8,43.6,23577,1909,4607,3666,2409,2120
2304,"Silverdale CDP, Washington",53,64365,23577,12020,11557,33.5,31.0,38.4,23295,2614,2744,3154,3756,2963
2305,"Silver Firs CDP, Washington",53,64380,23295,12498,10797,36.3,35.5,37.7,66875,5152,8618,9895,9220,8049
2306,"South Hill CDP, Washington",53,65922,66875,34157,32718,35.6,34.2,38.1,33480,2120,5040,5901,3937,3889
2307,"Spanaway CDP, Washington",53,66255,33480,17165,16315,35.4,34.7,35.6,229065,20874,39907,30904,25894,25055
2308,"Spokane city, Washington",53,67000,229065,113856,115209,35.7,35.2,36.1,105912,9706,16950,13952,12485,13172
2309,"Spokane Valley city, Washington",53,67167,105912,51671,54241,37.9,36.3,40.3,219203,17967,39136,33569,26861,24255
2310,"Tacoma city, Washington",53,70000,219203,108883,110320,37.1,36.8,37.3,20431,1962,4893,2984,2317,3153
2311,"Tukwila city, Washington",53,72625,20431,10622,9809,35.5,36.3,33.9,25836,2052,5360,4050,2594,3018
2312,"Tumwater city, Washington",53,72905,25836,11915,13921,35.5,35.5,35.0,24302,647,1862,4450,3359,3268
2313,"Union Hill-Novelty Hill CDP, Washington",53,73307,24302,11372,12930,43.1,44.2,42.5,34902,2222,5385,4535,3803,4687
2314,"University Place city, Washington",53,73465,34902,16676,18226,38.1,37.4,38.8,192176,16907,32661,25355,20451,25835
2315,"Vancouver city, Washington",53,74060,192176,95367,96809,39.4,37.5,41.6,33925,3282,6364,4418,3983,3368
2316,"Walla Walla city, Washington",53,75775,33925,19224,14701,36.1,33.9,37.9,35407,3014,4413,5411,2870,2905
2317,"Wenatchee city, Washington",53,77105,35407,16719,18688,36.2,35.6,36.5,96565,8783,14311,11302,11074,9994
2318,"Yakima city, Washington",53,80010,96565,48330,48235,36.2,32.8,38.8,48021,3995,7522,6639,5519,6752
2319,"Charleston city, West Virginia",54,14600,48021,24339,23682,41.8,39.9,43.4,47115,9081,6005,5046,4972,5327
2320,"Huntington city, West Virginia",54,39460,47115,23604,23511,34.9,32.9,36.7,23828,2607,3471,2910,2614,2512
2321,"Martinsburg city, West Virginia",54,52060,23828,11684,12144,30.6,29.1,31.0,29224,9963,4433,2331,2936,1754
2322,"Morgantown city, West Virginia",54,55756,29224,15824,13400,26.0,27.3,25.5,29392,1449,3545,3794,3719,3302
2323,"Parkersburg city, West Virginia",54,62140,29392,13821,15571,39.8,38.2,43.0,26436,2679,3347,2374,3266,3132
2324,"Wheeling city, West Virginia",54,86452,26436,12214,14222,40.4,35.5,45.6,72951,6529,10685,8334,8552,9535
2325,"Appleton city, Wisconsin",55,02375,72951,36492,36459,36.6,34.3,38.4,36601,4137,6260,3728,3598,4888
2326,"Beloit city, Wisconsin",55,06500,36601,18375,18226,34.3,33.5,35.1,41464,2489,4085,5757,5277,4557
2327,"Brookfield city, Wisconsin",55,10025,41464,20409,21055,43.4,43.2,43.7,25224,1153,3359,2868,3691,4557
2328,"Caledonia village, Wisconsin",55,11950,25224,12335,12889,48.1,48.5,46.9,25332,4006,4320,3674,2093,1713
2329,"De Pere city, Wisconsin",55,19775,25332,11991,13341,30.1,31.5,28.7,69196,14802,10064,7596,6112,7304
