name,brewery_type,address_1,City,state_province,postal_code,longitude,latitude,state_x,zip_code,brewery_id,state_y,place,households_total,households_total_male,households_total_female,marital_status__male_15_over,marital_status__male_15_over_percent,marital_status__female_15_over,marital_status__female_15_over_percent,edu_high_school_over,edu_high_school_over.1,edu_bach_degree_over,edu_bach_degree_over_percent,employment_status_percent,employment_status,income_household,income_household_median,income_household_mean,income_family,income_family_median,income_family_mean,income_per_capita,income_nonfamily,income_nonfamily_median,income_nonfamily_mean,income_below_poverty_family,income_below_poverty_percent_family,income_below_poverty,income_below_poverty_percent,housing_occupancy,housing_occupancy_percent,housing_in_structure,housing_in_structure_percent,population_total,population_over_21,population_over_21_percent,population_15_to_19,population_15_to_19_percent,population_male_over_18,population_male_over_18_percent,population_female_over_18,population_female_over_18_percent,State
Copper Kettle Brewing Company,micro,1338 S Valentia St Ste 100,Denver,Colorado,80247-2167,,,Colorado,80247,1871, Colorado,20000.0,326634.0,86470.0,97588.0,301634.0,301634.0,298132.0,298132.0,473939.0,90.9,286847.0,55.0,592643.0,592643.0,326634.0,81630.0,115122.0,152927.0,105365.0,145483.0,52690.0,173707.0,63720.0,85674.0,-888888888.0,8.2,-888888888.0,11.6,351829.0,351829.0,351829.0,351829.0,711463.0,558313.0,78.5,35211.0,4.9,291170.0,50.3,287833.0,49.7, Colorado
Copper Mine Brewing Co,micro,3455 S Palo Verde Rd STE 135,Tucson,Arizona,85713,,,Arizona,85713,1872, Arizona,77000.0,223068.0,53018.0,68387.0,223284.0,223284.0,227326.0,227326.0,308500.0,88.1,101720.0,29.1,445020.0,445020.0,223068.0,50306.0,67355.0,126496.0,61461.0,78995.0,27821.0,96572.0,35798.0,46880.0,-888888888.0,14.1,-888888888.0,19.0,242816.0,242816.0,242816.0,242816.0,543215.0,398349.0,73.3,42346.0,7.8,213982.0,49.6,217080.0,50.4, Arizona
Copper Trail Brewing Co.,micro,410 30th Ave E Ste 103,Alexandria,Minnesota,56308-4770,,,Minnesota,56308,1874, Virginia,1000.0,72024.0,16766.0,25450.0,61885.0,61885.0,67804.0,67804.0,111128.0,94.0,77297.0,65.4,128797.0,128797.0,72024.0,101162.0,141427.0,31269.0,139944.0,188629.0,68020.0,40755.0,80522.0,103454.0,-888888888.0,6.5,-888888888.0,10.4,80350.0,80350.0,80350.0,80350.0,154706.0,124496.0,80.5,4885.0,3.2,60494.0,47.9,65866.0,52.1, Virginia
Core Brewing - SoMa,brewpub,1214 S. Main St,Little Rock,Arkansas,72202,,,Arkansas,72202,1883, Arkansas,41000.0,89422.0,17356.0,31543.0,74684.0,74684.0,86626.0,86626.0,125274.0,90.8,62249.0,45.1,158248.0,158248.0,89422.0,53565.0,88921.0,52783.0,73591.0,111003.0,39600.0,36639.0,36501.0,54028.0,-888888888.0,14.1,-888888888.0,19.0,99876.0,99876.0,99876.0,99876.0,201984.0,148275.0,73.4,10877.0,5.4,70817.0,45.8,83808.0,54.2, Arkansas
Core Brewing & Distilling Co,micro,2470 N Lowell Rd Ste A3,Springdale,Arkansas,72764-1819,,,Arkansas,72764,1884, Arkansas,66080.0,28942.0,6015.0,7455.0,34264.0,34264.0,33043.0,33043.0,41100.0,75.9,11952.0,22.1,65984.0,65984.0,28942.0,63396.0,83741.0,19635.0,70248.0,96994.0,28685.0,9307.0,43644.0,52273.0,-888888888.0,7.5,-888888888.0,10.7,30493.0,30493.0,30493.0,30493.0,87255.0,59631.0,68.3,6805.0,7.8,32315.0,51.2,30855.0,48.8, Arkansas
Country Boy Brewing - Georgetown,micro,108 Corporate Dr,Georgetown,Kentucky,40324-0000,,,Kentucky,40324,1912, Texas,29336.0,30207.0,2618.0,8239.0,29128.0,29128.0,32618.0,32618.0,50814.0,94.5,23371.0,43.4,60164.0,60164.0,30207.0,79601.0,106283.0,20055.0,96877.0,120727.0,43172.0,10152.0,50992.0,73351.0,-888888888.0,2.4,-888888888.0,4.9,31605.0,31605.0,31605.0,31605.0,75407.0,57713.0,76.5,3740.0,5.0,27734.0,46.7,31659.0,53.3, Texas
Cowtown Brewing Company,planning,,Fort Worth,Texas,76102-2408,,,Texas,76102,1923, Texas,27000.0,334286.0,58965.0,96401.0,344972.0,344972.0,380738.0,380738.0,492772.0,83.4,186853.0,31.6,712123.0,712123.0,334286.0,68235.0,93412.0,219456.0,83911.0,108139.0,34106.0,114830.0,46111.0,60648.0,-888888888.0,10.6,-888888888.0,14.4,361341.0,361341.0,361341.0,361341.0,940437.0,642668.0,68.3,67575.0,7.2,325080.0,47.6,358404.0,52.4, Texas
CraftHaus Brewery,micro,7350 Eastgate Rd Ste 110,Henderson,Nevada,89011-4071,,,Nevada,89011,1931, Nevada,31900.0,124470.0,20635.0,30854.0,126969.0,126969.0,132722.0,132722.0,213719.0,93.8,80196.0,35.2,255102.0,255102.0,124470.0,77924.0,105807.0,85157.0,88633.0,120457.0,41771.0,39313.0,52899.0,66498.0,-888888888.0,7.2,-888888888.0,9.1,132088.0,132088.0,132088.0,132088.0,322202.0,237034.0,73.6,20007.0,6.2,119211.0,48.5,126567.0,51.5, Nevada
Crafty Bastard Brewery,micro,6 Emory Pl,Knoxville,Tennessee,37917-7317,,,Tennessee,37917,1936, Tennessee,40000.0,85151.0,20951.0,31509.0,79691.0,79691.0,84114.0,84114.0,111686.0,89.9,43799.0,35.2,161269.0,161269.0,85151.0,45700.0,69750.0,39259.0,66760.0,95885.0,31855.0,45892.0,32079.0,45528.0,-888888888.0,11.9,-888888888.0,19.8,94457.0,94457.0,94457.0,94457.0,192657.0,143180.0,74.3,14170.0,7.4,76774.0,48.7,80719.0,51.3, Tennessee
Cranker's Restaurant & Brewery,brewpub,454 68th St SW,Grand Rapids,Michigan,49548-7115,,,Michigan,49548,1941, Michigan,34000.0,79486.0,16108.0,28261.0,79560.0,79560.0,82744.0,82744.0,118957.0,90.2,53123.0,40.3,159622.0,159622.0,79486.0,59596.0,73592.0,42481.0,74569.0,87355.0,30939.0,37005.0,43664.0,53817.0,-888888888.0,12.8,-888888888.0,17.1,85623.0,85623.0,85623.0,85623.0,197423.0,146492.0,74.2,13063.0,6.6,75693.0,48.7,79601.0,51.3, Michigan
Crooked Ewe Brewery & Ale House,brewpub,1047 Lincoln Way E,South Bend,Indiana,46601-3726,,,Indiana,46601,1964, Indiana,71000.0,42707.0,8131.0,15978.0,38892.0,38892.0,44025.0,44025.0,59743.0,88.1,18644.0,27.5,80611.0,80611.0,42707.0,50248.0,68275.0,24420.0,61492.0,83955.0,28408.0,18287.0,31758.0,45006.0,-888888888.0,15.9,-888888888.0,21.4,49249.0,49249.0,49249.0,49249.0,104523.0,73599.0,70.4,7669.0,7.3,36419.0,46.5,41956.0,53.5, Indiana
Crooked Stave Artisan Beer Project,micro,1441 W 46th Ave Unit 17,Denver,Colorado,80211-2338,,,Colorado,80211,1978, Colorado,20000.0,326634.0,86470.0,97588.0,301634.0,301634.0,298132.0,298132.0,473939.0,90.9,286847.0,55.0,592643.0,592643.0,326634.0,81630.0,115122.0,152927.0,105365.0,145483.0,52690.0,173707.0,63720.0,85674.0,-888888888.0,8.2,-888888888.0,11.6,351829.0,351829.0,351829.0,351829.0,711463.0,558313.0,78.5,35211.0,4.9,291170.0,50.3,287833.0,49.7, Colorado
Crooked Tongue Brewing,micro,2516 Benjamin Franklin Hwy,Edinburg,Pennsylvania,16116-4302,,,Pennsylvania,16116,1980, Texas,22660.0,37541.0,5291.0,14818.0,35082.0,35082.0,42761.0,42761.0,48919.0,76.7,18305.0,28.7,76403.0,76403.0,37541.0,47596.0,58546.0,26371.0,48525.0,62666.0,22086.0,11170.0,37320.0,42522.0,-888888888.0,24.8,-888888888.0,28.7,39973.0,39973.0,39973.0,39973.0,102477.0,70327.0,68.6,6239.0,6.1,33319.0,44.9,40961.0,55.1, Texas
Cycler's Brewing,micro,17105 Osborn Rd,Montgomery,Texas,77356,,,Texas,77356,2024, Alabama,51000.0,81529.0,17731.0,33023.0,72666.0,72666.0,85384.0,85384.0,115215.0,88.3,42787.0,32.8,155597.0,155597.0,81529.0,46957.0,65160.0,49304.0,56545.0,77024.0,27253.0,32225.0,34767.0,44762.0,-888888888.0,22.4,-888888888.0,24.1,93055.0,93055.0,93055.0,93055.0,198659.0,141337.0,71.1,13720.0,6.9,68946.0,45.9,81253.0,54.1, Alabama
"D. MANATEE HOLDINGS, LLC",planning,,Miami,Florida,33131-1210,,,Florida,33131,2034, Florida,45000.0,192219.0,51920.0,63629.0,196272.0,196272.0,189601.0,189601.0,272472.0,79.9,122393.0,35.9,381863.0,381863.0,192219.0,48789.0,83158.0,98342.0,55218.0,95317.0,37223.0,93877.0,37494.0,66871.0,-888888888.0,17.4,-888888888.0,21.0,219775.0,219775.0,219775.0,219775.0,439906.0,361860.0,82.3,19179.0,4.4,189502.0,50.7,183966.0,49.3, Florida
D.C. Oakes Brewhouse and Eatery,brewpub,3581 E Harmony Suite 110,Fort Collins,Colorado,80528,,,Colorado,80528,2035, Colorado,27425.0,70686.0,17080.0,17297.0,73587.0,73587.0,71409.0,71409.0,100058.0,96.1,60932.0,58.5,143735.0,143735.0,70686.0,73945.0,99538.0,35661.0,107464.0,130788.0,41119.0,35025.0,50101.0,65543.0,-888888888.0,5.2,-888888888.0,13.9,73397.0,73397.0,73397.0,73397.0,168535.0,122845.0,72.9,14739.0,8.7,71506.0,51.2,68133.0,48.8, Colorado
Dad & Dudes Breweria,brewpub,6730 S Cornerstar Way Ste D,Aurora,Colorado,80016-1571,,,Colorado,80016,2038, Illinois,3012.0,62379.0,8784.0,15445.0,71478.0,71478.0,73647.0,73647.0,98728.0,83.2,44729.0,37.7,141905.0,141905.0,62379.0,83996.0,99985.0,46688.0,87268.0,107461.0,34054.0,15691.0,60157.0,66269.0,-888888888.0,9.3,-888888888.0,10.1,64677.0,64677.0,64677.0,64677.0,183491.0,128411.0,70.0,14160.0,7.7,66237.0,48.8,69584.0,51.2, Illinois
Dad & Dudes Breweria,brewpub,6730 S Cornerstar Way Ste D,Aurora,Colorado,80016-1571,,,Colorado,80016,2038, Colorado,4000.0,140003.0,29239.0,38293.0,155500.0,155500.0,156530.0,156530.0,220664.0,84.9,87917.0,33.8,306401.0,306401.0,140003.0,71647.0,93309.0,89015.0,90117.0,108159.0,35054.0,50988.0,46209.0,61527.0,-888888888.0,6.9,-888888888.0,11.2,149636.0,149636.0,149636.0,149636.0,389675.0,282405.0,72.5,24601.0,6.3,147646.0,49.9,148338.0,50.1, Colorado
Dalton Union Winery & Brewery,micro,2110 Shirk Rd,Marysville,Ohio,43040,,,Ohio,43040,2043, Washington,43955.0,25906.0,4929.0,4541.0,29409.0,29409.0,27174.0,27174.0,46289.0,94.5,11219.0,22.9,55895.0,55895.0,25906.0,92347.0,103840.0,18236.0,101212.0,113163.0,38007.0,7670.0,54350.0,68097.0,-888888888.0,4.9,-888888888.0,6.7,26570.0,26570.0,26570.0,26570.0,71151.0,52351.0,73.6,3054.0,4.3,28645.0,52.3,26097.0,47.7, Washington
Dangerous Minds Brewing Co,planning,,Pompano Beach,Florida,33062,,,Florida,33062,2049, Florida,58050.0,48363.0,12399.0,15801.0,49250.0,49250.0,46138.0,46138.0,73721.0,86.4,27396.0,32.1,94860.0,94860.0,48363.0,53737.0,79331.0,25661.0,65401.0,97473.0,35268.0,22702.0,43503.0,54572.0,-888888888.0,9.5,-888888888.0,14.3,61793.0,61793.0,61793.0,61793.0,111356.0,89335.0,80.2,4671.0,4.2,47489.0,51.6,44492.0,48.4, Florida
Dark Sky Brewing Co.,micro,117 N Beaver St Ste A,Flagstaff,Arizona,86001-5677,,,Arizona,86001,2057, Arizona,23620.0,29435.0,7373.0,6655.0,32844.0,32844.0,33362.0,33362.0,38560.0,95.0,19353.0,47.7,64986.0,64986.0,29435.0,61386.0,84138.0,14566.0,94896.0,115026.0,31629.0,14869.0,35250.0,52537.0,-888888888.0,10.5,-888888888.0,20.5,32601.0,32601.0,32601.0,32601.0,76984.0,49295.0,64.0,12780.0,16.6,31316.0,48.9,32667.0,51.1, Arizona
Daugherty Brewing Company,planning,,Erie,Pennsylvania,16510-3680,,,Pennsylvania,16510,2060, Pennsylvania,24000.0,38636.0,9468.0,13202.0,36791.0,36791.0,39341.0,39341.0,56271.0,90.6,14113.0,22.7,74897.0,74897.0,38636.0,43186.0,56650.0,20465.0,57661.0,66725.0,24129.0,18171.0,28225.0,44072.0,-888888888.0,18.1,-888888888.0,23.3,42194.0,42194.0,42194.0,42194.0,94013.0,68675.0,73.0,6230.0,6.6,35500.0,48.5,37668.0,51.5, Pennsylvania
Daytona Beach Brewing Company,micro,482 Fentress Blvd Ste N,Daytona Beach,Florida,32114-1298,,,Florida,32114,2066, Florida,16525.0,34721.0,9954.0,10775.0,33863.0,33863.0,32032.0,32032.0,47565.0,89.4,13646.0,25.6,65532.0,65532.0,34721.0,43864.0,63598.0,15850.0,59725.0,83593.0,30463.0,18871.0,32521.0,44022.0,-888888888.0,18.7,-888888888.0,25.7,40465.0,40465.0,40465.0,40465.0,74435.0,60907.0,81.8,3721.0,5.0,33209.0,51.5,31226.0,48.5, Florida
DC Brau Brewing Company,regional,3178 Bladensburg Rd NE Ste B,Washington,District of Columbia,20018-2214,,,District of Columbia,20018,2067, District of Columbia,50000.0,319565.0,83924.0,133240.0,263114.0,263114.0,296559.0,296559.0,444233.0,92.8,301852.0,63.0,553437.0,553437.0,319565.0,90088.0,138856.0,128733.0,136184.0,192346.0,65808.0,190832.0,76236.0,100084.0,-888888888.0,12.8,-888888888.0,16.5,357482.0,357482.0,357482.0,357482.0,670050.0,515012.0,76.9,35516.0,5.3,255085.0,46.9,289236.0,53.1, District of Columbia
Dead Lizard Brewing Company,micro,4507 36th St Ste C,Orlando,Florida,32811-6520,,,Florida,32811,2076, Florida,53000.0,130037.0,30041.0,40972.0,123753.0,123753.0,137224.0,137224.0,209134.0,92.6,89743.0,39.7,258748.0,258748.0,130037.0,54167.0,83264.0,70260.0,62424.0,94111.0,36370.0,59777.0,44560.0,60696.0,-888888888.0,13.9,-888888888.0,16.2,149940.0,149940.0,149940.0,149940.0,309193.0,242580.0,78.5,14799.0,4.8,119103.0,47.3,132441.0,52.7, Florida
Dead Low Brewing,planning,,Cincinnati,Ohio,45230,,,Ohio,45230,2077, Ohio,15000.0,144929.0,37940.0,61503.0,117604.0,117604.0,134700.0,134700.0,180960.0,89.8,82884.0,41.1,249792.0,249792.0,144929.0,42733.0,71913.0,61170.0,61707.0,98347.0,34519.0,83759.0,32643.0,51489.0,-888888888.0,21.2,-888888888.0,27.3,160420.0,160420.0,160420.0,160420.0,308913.0,225860.0,73.1,20472.0,6.6,112574.0,46.3,130417.0,53.7, Ohio
Deadbeach Brewery,brewpub,406 S Durango St,El Paso,Texas,79901-1063,,,Texas,79901,2079, Texas,24000.0,242529.0,45662.0,75718.0,260851.0,260851.0,276615.0,276615.0,357293.0,82.1,121615.0,27.9,527673.0,527673.0,242529.0,51241.0,70044.0,173994.0,57116.0,78131.0,25670.0,68535.0,31233.0,44930.0,-888888888.0,16.0,-888888888.0,19.1,261779.0,261779.0,261779.0,261779.0,678422.0,477045.0,70.3,49734.0,7.3,245700.0,48.4,261654.0,51.6, Texas
"Deanitude Brewing Company, LLC",planning,,Dallas,Texas,75225-0734,,,Texas,75225,2083, Texas,19000.0,536008.0,139795.0,177725.0,516199.0,516199.0,514921.0,514921.0,692635.0,80.6,318712.0,37.1,1013782.0,1013782.0,536008.0,57995.0,91591.0,288005.0,66950.0,111775.0,38479.0,248003.0,45424.0,65409.0,-888888888.0,13.6,-888888888.0,16.5,591773.0,591773.0,591773.0,591773.0,1288441.0,938134.0,72.8,79283.0,6.2,490230.0,50.0,490112.0,50.0, Texas
Death Avenue,brewpub,315 10th Ave B/W 28th & 29th St.,New York,New York,10001-1416,,,New York,10001,2086, New York,51000.0,3263895.0,684648.0,1210386.0,3312760.0,3312760.0,3682357.0,3682357.0,5066811.0,83.9,2474623.0,41.0,6902783.0,6902783.0,3263895.0,67997.0,107684.0,1892542.0,77219.0,122049.0,42406.0,1371353.0,50765.0,82520.0,-888888888.0,14.4,-888888888.0,18.0,3641931.0,3641931.0,3641931.0,3641931.0,8467513.0,6445654.0,76.1,456072.0,5.4,3169312.0,47.2,3545264.0,52.8, New York
Deep Brewing Company,micro,2524 Cathay Ct STE 2,Tallahassee,Florida,32308-4248,,,Florida,32308,2096, Florida,70600.0,84920.0,20790.0,32697.0,78178.0,78178.0,93220.0,93220.0,106383.0,94.2,58281.0,51.6,169439.0,169439.0,84920.0,51224.0,73402.0,38381.0,76259.0,100795.0,32181.0,46539.0,36956.0,49271.0,-888888888.0,10.8,-888888888.0,19.4,95467.0,95467.0,95467.0,95467.0,197103.0,143306.0,72.7,20460.0,10.4,74983.0,45.4,90125.0,54.6, Florida
Deep Sleep Brewing Company LLC,closed,6891 Whiskey Creek Rd.,Washington,Missouri,63090,,,Missouri,63090,2101, District of Columbia,50000.0,319565.0,83924.0,133240.0,263114.0,263114.0,296559.0,296559.0,444233.0,92.8,301852.0,63.0,553437.0,553437.0,319565.0,90088.0,138856.0,128733.0,136184.0,192346.0,65808.0,190832.0,76236.0,100084.0,-888888888.0,12.8,-888888888.0,16.5,357482.0,357482.0,357482.0,357482.0,670050.0,515012.0,76.9,35516.0,5.3,255085.0,46.9,289236.0,53.1, District of Columbia
Dees Brothers Brewery,planning,,Orlando,Florida,32807-1633,,,Florida,32807,2105, Florida,53000.0,130037.0,30041.0,40972.0,123753.0,123753.0,137224.0,137224.0,209134.0,92.6,89743.0,39.7,258748.0,258748.0,130037.0,54167.0,83264.0,70260.0,62424.0,94111.0,36370.0,59777.0,44560.0,60696.0,-888888888.0,13.9,-888888888.0,16.2,149940.0,149940.0,149940.0,149940.0,309193.0,242580.0,78.5,14799.0,4.8,119103.0,47.3,132441.0,52.7, Florida
Delta Sunshine Brewing Company,planning,,Memphis,Tennessee,38120-8859,,,Tennessee,38120,2114, Tennessee,48000.0,256968.0,55590.0,113505.0,228291.0,228291.0,267719.0,267719.0,358138.0,87.2,116145.0,28.3,486563.0,486563.0,256968.0,44317.0,68465.0,142476.0,53958.0,82694.0,28571.0,114492.0,34107.0,47741.0,-888888888.0,17.7,-888888888.0,22.6,288491.0,288491.0,288491.0,288491.0,628118.0,444750.0,70.8,40224.0,6.4,215102.0,45.7,255523.0,54.3, Tennessee
Departed Soles Brewing,micro,"150 Bay Street, Commercial Side",Jersey City,New Jersey,07302-2900,,,New Jersey,07302,2129, New Jersey,36000.0,119158.0,26277.0,36445.0,118487.0,118487.0,116123.0,116123.0,188959.0,91.1,107589.0,51.9,232176.0,232176.0,119158.0,81958.0,123545.0,66960.0,93528.0,139450.0,51119.0,52198.0,67261.0,100011.0,-888888888.0,14.7,-888888888.0,17.5,131609.0,131609.0,131609.0,131609.0,283943.0,220283.0,77.6,11857.0,4.2,114003.0,50.3,112833.0,49.7, New Jersey
Desert Barn Brewing Co.,brewpub,11352 Hesperia Rd Ste B,Hesperia,California,92345-2165,,,California,92345,2141, California,33434.0,29237.0,5009.0,5839.0,39899.0,39899.0,36248.0,36248.0,46265.0,77.1,8241.0,13.7,75144.0,75144.0,29237.0,67950.0,80426.0,23105.0,69152.0,82155.0,23696.0,6132.0,42253.0,59091.0,-888888888.0,16.9,-888888888.0,18.8,29886.0,29886.0,29886.0,29886.0,100959.0,66000.0,65.4,8627.0,8.5,37373.0,53.0,33139.0,47.0, California
Desert Valley Brewing Co.,micro,"2809 Broadbent Pkwy NE, Suite D C/O The Craftroom",Albuquerque,New Mexico,87107-1613,,,New Mexico,87107,2145, New Mexico,2000.0,243582.0,55116.0,76166.0,230289.0,230289.0,238820.0,238820.0,359455.0,91.2,151687.0,38.5,462194.0,462194.0,243582.0,58512.0,81951.0,139109.0,78694.0,99254.0,35738.0,104473.0,41107.0,54804.0,-888888888.0,12.4,-888888888.0,16.1,256814.0,256814.0,256814.0,256814.0,562591.0,422004.0,75.0,38425.0,6.8,219057.0,49.0,228220.0,51.0, New Mexico
Destination Brewing Company,contract,2708 Lawrence Drive,Austin,Texas,78734,,,Texas,78734,2153, Texas,5000.0,449399.0,119215.0,123679.0,410957.0,410957.0,399479.0,399479.0,637775.0,92.8,411354.0,59.9,801564.0,801564.0,449399.0,79542.0,115631.0,210515.0,112625.0,149774.0,53937.0,238884.0,57842.0,83575.0,-888888888.0,7.7,-888888888.0,12.7,469156.0,469156.0,469156.0,469156.0,964000.0,742813.0,77.1,55131.0,5.7,397010.0,50.8,384282.0,49.2, Texas
Devour Brewing Co,micro,1500 SW 30th Ave Ste 4,Boynton Beach,Florida,33426-9044,,,Florida,33426,2170, Florida,7875.0,33201.0,6746.0,10515.0,31610.0,31610.0,35430.0,35430.0,51169.0,86.4,19676.0,33.2,66474.0,66474.0,33201.0,61293.0,75771.0,18662.0,75858.0,89328.0,32616.0,14539.0,41419.0,54783.0,-888888888.0,9.1,-888888888.0,12.6,39736.0,39736.0,39736.0,39736.0,80083.0,63465.0,79.2,2937.0,3.7,31007.0,47.6,34145.0,52.4, Florida
Dissident Brewing,planning,,Milwaukee,Wisconsin,53207-3221,,,Wisconsin,53207,2201, Wisconsin,53000.0,232362.0,59623.0,91583.0,211765.0,211765.0,234419.0,234419.0,307384.0,86.2,97240.0,27.3,436763.0,436763.0,232362.0,46637.0,64459.0,125691.0,51513.0,71734.0,26998.0,106671.0,37552.0,52789.0,-888888888.0,20.1,-888888888.0,23.8,257812.0,257812.0,257812.0,257812.0,569326.0,391192.0,68.7,45091.0,7.9,199484.0,47.3,222454.0,52.7, Wisconsin
Divine Barrel Brewing,micro,3701 N Davidson St Ste 203,Charlotte,North Carolina,28205-1303,,,North Carolina,28205,2210, North Carolina,12000.0,365269.0,78497.0,121462.0,341875.0,341875.0,375102.0,375102.0,540044.0,90.1,292679.0,48.8,704784.0,704784.0,365269.0,70869.0,105574.0,204925.0,88792.0,130882.0,44593.0,160344.0,52947.0,69914.0,-888888888.0,7.9,-888888888.0,11.3,393631.0,393631.0,393631.0,393631.0,879697.0,649539.0,73.8,56557.0,6.4,325982.0,47.7,358021.0,52.3, North Carolina
Dixie Brewing Co Inc.,contract,6221 S Claiborne Ave Ste 101,New Orleans,Louisiana,70125-4191,,,Louisiana,70125,2215, Louisiana,55000.0,158827.0,38340.0,66621.0,146613.0,146613.0,167808.0,167808.0,243872.0,89.8,112654.0,41.5,310676.0,310676.0,158827.0,46942.0,79759.0,74396.0,68102.0,106648.0,35587.0,84431.0,33243.0,54813.0,-888888888.0,18.9,-888888888.0,24.8,194701.0,194701.0,194701.0,194701.0,376971.0,288744.0,76.6,19844.0,5.3,140614.0,46.5,161870.0,53.5, Louisiana
"Dixie Brewing Company, LLC",contract,1450 Poydras St Ste 580,New Orleans,Louisiana,70112-1227,,,Louisiana,70112,2216, Louisiana,55000.0,158827.0,38340.0,66621.0,146613.0,146613.0,167808.0,167808.0,243872.0,89.8,112654.0,41.5,310676.0,310676.0,158827.0,46942.0,79759.0,74396.0,68102.0,106648.0,35587.0,84431.0,33243.0,54813.0,-888888888.0,18.9,-888888888.0,24.8,194701.0,194701.0,194701.0,194701.0,376971.0,288744.0,76.6,19844.0,5.3,140614.0,46.5,161870.0,53.5, Louisiana
Dock Street Brewery,brewpub,701 S 50th St Fl 1,Philadelphia,Pennsylvania,19143-1689,,,Pennsylvania,19143,2221, Pennsylvania,60000.0,660921.0,147154.0,270111.0,603038.0,603038.0,686165.0,686165.0,947562.0,86.9,378996.0,34.8,1270642.0,1270642.0,660921.0,52899.0,77734.0,352498.0,61775.0,91456.0,32707.0,308423.0,37802.0,58421.0,-888888888.0,18.1,-888888888.0,22.8,733015.0,733015.0,733015.0,733015.0,1576251.0,1172084.0,74.4,96020.0,6.1,576153.0,46.6,660029.0,53.4, Pennsylvania
Dock Street Brewing Co,planning,,Philadelphia,Pennsylvania,19146,,,Pennsylvania,19146,2222, Pennsylvania,60000.0,660921.0,147154.0,270111.0,603038.0,603038.0,686165.0,686165.0,947562.0,86.9,378996.0,34.8,1270642.0,1270642.0,660921.0,52899.0,77734.0,352498.0,61775.0,91456.0,32707.0,308423.0,37802.0,58421.0,-888888888.0,18.1,-888888888.0,22.8,733015.0,733015.0,733015.0,733015.0,1576251.0,1172084.0,74.4,96020.0,6.1,576153.0,46.6,660029.0,53.4, Pennsylvania
Dockery's,brewpub,186 Seven Farms Dr Ste F399,Charleston,South Carolina,29492-8510,,,South Carolina,29492,2223, South Carolina,13330.0,63391.0,11898.0,20154.0,62143.0,62143.0,67442.0,67442.0,98841.0,94.1,57383.0,54.6,128193.0,128193.0,63391.0,74139.0,103964.0,34279.0,104734.0,136397.0,44925.0,29112.0,50738.0,64455.0,-888888888.0,7.2,-888888888.0,13.4,75367.0,75367.0,75367.0,75367.0,152046.0,116600.0,76.7,9814.0,6.5,60465.0,47.9,65744.0,52.1, South Carolina
Dogtown Brewing,brewpub,1209 Hull St,Richmond,Virginia,23224,,,Virginia,23224,2237, Virginia,67000.0,99929.0,24058.0,45414.0,90198.0,90198.0,103270.0,103270.0,142745.0,88.1,70819.0,43.7,191729.0,191729.0,99929.0,51770.0,81468.0,41087.0,75062.0,114412.0,38425.0,58842.0,40939.0,55644.0,-888888888.0,13.3,-888888888.0,21.1,112806.0,112806.0,112806.0,112806.0,226604.0,175988.0,77.7,12718.0,5.6,87694.0,46.7,100104.0,53.3, Virginia
Dogtown Brewing,brewpub,1209 Hull St,Richmond,Virginia,23224,,,Virginia,23224,2237, California,60620.0,40019.0,5955.0,14133.0,42681.0,42681.0,50226.0,50226.0,66886.0,82.5,29362.0,36.2,92405.0,92405.0,40019.0,85754.0,112611.0,28683.0,92855.0,116074.0,39609.0,11336.0,57216.0,85143.0,-888888888.0,10.9,-888888888.0,15.4,42082.0,42082.0,42082.0,42082.0,115642.0,86117.0,74.5,5032.0,4.4,41318.0,45.9,48619.0,54.1, California
Donavon Brewing Company,planning,,Arvada,Colorado,80005-3644,,,Colorado,80005,2239, Colorado,3455.0,50678.0,8588.0,11880.0,49227.0,49227.0,52144.0,52144.0,85830.0,96.0,41776.0,46.7,100012.0,100012.0,50678.0,92647.0,113079.0,33027.0,116275.0,136052.0,46680.0,17651.0,52000.0,66619.0,-888888888.0,2.4,-888888888.0,6.8,51928.0,51928.0,51928.0,51928.0,123829.0,93432.0,75.5,6953.0,5.6,46703.0,48.0,50532.0,52.0, Colorado
Dratz Brewing Company,planning,,Loveland,Colorado,80537,,,Colorado,80537,2280, Colorado,46465.0,35803.0,6150.0,9388.0,30879.0,30879.0,34381.0,34381.0,54644.0,96.0,22934.0,40.3,64956.0,64956.0,35803.0,66535.0,89627.0,21425.0,80530.0,103236.0,41134.0,14378.0,47921.0,67261.0,-888888888.0,7.9,-888888888.0,12.6,36659.0,36659.0,36659.0,36659.0,77185.0,60796.0,78.8,3937.0,5.1,29507.0,47.0,33226.0,53.0, Colorado
Dryhop Brewers,micro,3155 N Broadway St,Chicago,Illinois,60657-4508,,,Illinois,60657,2308, Illinois,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0, Illinois
