name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code
River Rat Brewery,brewpub,1231 Shop Rd,Columbia,South Carolina,29201-4744,-81.01125386,33.97325589,South Carolina,29201
River Ridge Brewing,micro,303 S Riverview St,Bellevue,Iowa,52031-1353,-90.4223409,42.2567622,Iowa,52031
River Rock Brewery,micro,807 C St,Galt,California,95632-1706,-121.3004126,38.2532789,California,95632
River Roost Brewery,micro,230 S Main St,White River Junction,Vermont,05001-7204,-72.31821547,43.64560685,Vermont,05001
River Rouge Brewing Company,micro,406 E 4th St,Royal Oak,Michigan,48067-2757,-83.14059587,42.48726531,Michigan,48067
River Styx Brewing,micro,166 Boulder Dr Ste 112,Fitchburg,Massachusetts,01420-3168,-71.7946112,42.5817291,Massachusetts,01420
River Time Brewing,brewpub,650 Emens Ave S,Darrington,Washington,98241,-121.6020402,48.24905291,Washington,98241
River's Edge Brewing Co,brewpub,125 S Main St Ste 400,Milford,Michigan,48381-1976,,,Michigan,48381
RiverBend Brewing Pub,closed,2650 NE Division St,Bend,Oregon,97703-3569,-121.3051834,44.0760099,Oregon,97703
Rivermen Brewing Co,brewpub,1500 River Dr,Belmont,North Carolina,28012-3586,-81.015546,35.240249,North Carolina,28012
Riverport Brewing Co,micro,150 9th St Ste B,Clarkston,Washington,99403-1856,,,Washington,99403
Riverside Brewery &  Restaurant,brewpub,255 S Main St,West Bend,Wisconsin,53095-3323,-88.18128088,43.42164792,Wisconsin,53095
Rivertown Brewing Co - Monroe Barrel House,micro,6550 Hamilton Lebanon Rd,Monroe,Ohio,45044-9285,-84.41215417,39.44575612,Ohio,45044
Rivertowne Brewery - Production Facility,micro,5578 Old William Penn Hwy,Export,Pennsylvania,15632-9303,-79.6373888,40.42147373,Pennsylvania,15632
Rivertowne Pour House,micro,312 Center Rd,Monroeville,Pennsylvania,15146-1322,-79.76389793,40.44745731,Pennsylvania,15146
Riverwalk Brewing Co.,micro,40 Parker St,Newburyport,Massachusetts,01950-4056,-70.86726727,42.79921535,Massachusetts,01950
Riverwatch Brewery,micro,1150 5th St Bldg 61,Augusta,Georgia,30901-5861,,,Georgia,30901
RJ Rockers Brewing Co,micro,226 W Main St Ste A,Spartanburg,South Carolina,29306-2308,,,South Carolina,29306
Roadhouse Brewing Company,micro,1225 Gregory Ln,Jackson,Wyoming,83001-9433,-110.7963199,43.46346041,Wyoming,83001
Roadhouse Pub and Eatery,planning,,Jackson Hole,Wyoming,83001-8630,,,Wyoming,83001
Roadmap Brewing Co,micro,723 N Alamo St,San Antonio,Texas,78215-1812,-98.4842435,29.4318109,Texas,78215
Roadrunner Abbey Brewing,planning,,Chandler,Arizona,85249-4724,-111.8408489,33.3067132,Arizona,85249
Roak Brewing Co.,micro,330 E Lincoln Ave,Royal Oak,Michigan,48067-2700,-83.14209914,42.48342093,Michigan,48067
Roaring Fork Beer Company,proprietor,1941 Dolores Way,Carbondale,Colorado,81623-2235,,,Colorado,81623
Roaring Table Brewing,micro,739 W IL 22,Lake Zurich,Illinois,60047,,,Illinois,60047
Robin Hood Brewing Co,brewpub,,Bellefonte,Pennsylvania,16823,,,Pennsylvania,16823
Roc Brewing Co,brewpub,56 S Union St,Rochester,New York,14607-1839,-77.59793317,43.15337067,New York,14607
Rochester Mills Beer Co,brewpub,400 Water St Ste 101,Rochester,Michigan,48307-2089,,,Michigan,48307
Rochester Mills Production Brewery,micro,3275 Lapeer W Rd,Auburn Hills,Michigan,48326-1723,,,Michigan,48326
Rock & Run Brewery,closed,110 E Kansas St,Liberty,Missouri,64068-2374,-94.4190247,39.2461993,Missouri,64068
Rock Bottom Brewery - Arrowhead,brewpub,7640 W Bell Rd,Glendale,Arizona,85308-8619,,,Arizona,85308
Rock Bottom Brewery - Bethesda,brewpub,7900 Norfolk Ave,Bethesda,Maryland,20814-2502,-77.0976716,38.9890033,Maryland,20814
Rock Bottom Brewery - Centerra Promenade,brewpub,6025 Sky Pond Dr,Loveland,Colorado,80538-9013,-104.990385,40.418114,Colorado,80538
Rock Bottom Brewery - Chicago,brewpub,1 W Grand Ave,Chicago,Illinois,60654-4806,-87.62839238,41.8913983,Illinois,60654
Rock Bottom Brewery - Cincinnati,brewpub,10 Fountain Square Plz,Cincinnati,Ohio,45202-3102,,,Ohio,45202
Rock Bottom Brewery - Colorado Springs,brewpub,3316 Cinema Point Dr,Colorado Springs,Colorado,80922,-104.718194,38.8811909,Colorado,80922
Rock Bottom Brewery - Denver,brewpub,1001 16th St Ste 100,Denver,Colorado,80265-0100,,,Colorado,80265
Rock Bottom Brewery - Englewood,brewpub,9627 E County Line Rd,Englewood,Colorado,80112-3502,,,Colorado,80112
Rock Bottom Brewery - Highlands Ranch,brewpub,1505 Park Central Dr,Highlands Ranch,Colorado,80129-6686,,,Colorado,80129
Rock Bottom Brewery - Indianapolis,brewpub,10 W Washington St,Indianapolis,Indiana,46204-3402,-86.1584705,39.76717025,Indiana,46204
Rock Bottom Brewery - La Jolla,brewpub,8980 Villa La Jolla Dr,La Jolla,California,92037-1701,-117.23519,32.870929,California,92037
Rock Bottom Brewery - Long Beach,brewpub,1 Pine Ave,Long Beach,California,90802-4759,-118.192482,33.767797,California,90802
Rock Bottom Brewery - Milwaukee,brewpub,740 N Plankinton Ave Fl 1,Milwaukee,Wisconsin,53203-2403,,,Wisconsin,53203
Rock Bottom Brewery - Minneapolis,brewpub,800 Lasalle Ave,Minneapolis,Minnesota,55402-2006,-93.274687,44.976427,Minnesota,55402
Rock Bottom Brewery - Nashville,brewpub,111 Broadway,Nashville,Tennessee,37201-2117,,,Tennessee,37201
Rock Bottom Brewery - Orchard Cntr,brewpub,14694 Orchard Pkwy Unit 400,Westminster,Colorado,80023-9198,,,Colorado,80023
Rock Bottom Brewery - Orland Park,brewpub,16156 S La Grange Rd,Orland Park,Illinois,60467-5614,-87.85275979,41.59402293,Illinois,60467
Rock Bottom Brewery - Pittsburgh,brewpub,171 E Bridge St,Homestead,Pennsylvania,15120,-79.9149542,40.4093329,Pennsylvania,15120
Rock Bottom Brewery - Portland,brewpub,206 SW Morrison St,Portland,Oregon,97204-3107,-122.6749783,45.5178662,Oregon,97204
Rock Bottom Brewery - San Jose,brewpub,1875 S Bascom Ave Ste 700,Campbell,California,95008-2310,-121.9342507,37.28907802,California,95008
Rock Bottom Brewery - Warrenville,brewpub,28256 Diehl Rd,Warrenville,Illinois,60555-3835,,,Illinois,60555
Rock Bottom Brewery - Westminster,brewpub,10633 Westminster Blvd Unit 900,Westminster,Colorado,80020-4176,,,Colorado,80020
Rock Bottom Brewery - Yorktown,brewpub,94 Yorktown Ctr,Lombard,Illinois,60148-5529,,,Illinois,60148
Rock Bottom Brewery -Short Pump,brewpub,11800 W Broad St Ste 2098,Richmond,Virginia,23233-7909,,,Virginia,23233
Rock Bottom Brewery- Charlotte,brewpub,401 N Tryon St Ste 100,Charlotte,North Carolina,28202-2108,,,North Carolina,28202
Rock County Brewing Company,micro,10 N Parker Dr,Janesville,Wisconsin,53545-,-89.02177314,42.68354565,Wisconsin,53545
Rock Cut Brewing Company,micro,390 W Riverside Dr,Estes Park,Colorado,80517,-105.5232105,40.37237825,Colorado,80517
Rock God Brewing Company,micro,459 Rooney Ave,Danville,Pennsylvania,17821-1897,-76.618447,40.962031,Pennsylvania,17821
Rock Harbor Brewing Co.,micro,5 Payne Ave,Rockland,Maine,04841,-69.127326,44.100544,Maine,04841
Rock Harbor Pub & Brewery,brewpub,416 Main St,Rockland,Maine,04841-3345,-69.10907557,44.1049557,Maine,04841
Rock House Brewing,micro,119 Luigart Ct,Lexington,Kentucky,40508-1686,-84.48229841,38.05652337,Kentucky,40508
Rock Wood Fired Pizza / Keep Rockin' LLC,contract,14209 29th St E Ste 102,Sumner,Washington,98390-9689,,,Washington,98390
Rock Wood Fired Pizza & Brewery - Auburn,contract,1408 Lake Tapps Pkwy SE # E,Auburn,Washington,98092-8158,-122.2095415,47.2448314,Washington,98092
Rock Wood Fired Pizza and Brewery - Lynnwood,contract,4010 196th St SW,Lynnwood,Washington,98036-6715,-122.2876416,47.82048455,Washington,98036
Rock Wood Fired Pizza and Brewery - Tacoma,contract,1920 Jefferson Ave,Tacoma,Washington,98402-1608,-122.4392853,47.24409495,Washington,98402
Rockaway Brewing Company,planning,,Arverne,New York,11692-1044,,,New York,11692
Rockaway Brewing Company,micro,4601 5th St,Long Island City,New York,11101-5369,-73.9573397,40.7404088,New York,11101
Rocket Frog Brewing Company,micro,22560 Glenn Dr Ste 103,Sterling,Virginia,20164-7143,-77.4292242,38.9992947,Virginia,20164
Rocket Republic Brewing Company,micro,289 Production Ave,Madison,Alabama,35758-8991,-86.77401733,34.6728014,Alabama,35758
Smart Beer Company,contract,,New Paltz,New York,12561-0430,,,New York,12561
Rockford Brewing Company,brewpub,12 E Bridge St,Rockford,Michigan,49341-1265,,,Michigan,49341
Rockhound Brewing Co,brewpub,444 S Park St,Madison,Wisconsin,53715-1618,-89.40064641,43.06238355,Wisconsin,53715
Rockingham Brewing Company,brewpub,1 Corporate Park Dr Unit 1,Derry,New Hampshire,03038-2276,,,New Hampshire,03038
Rockmill Brewing Co,micro,5705 Lithopolis Rd NW,Lancaster,Ohio,43130-9515,,,Ohio,43130
RockPit Brewing,micro,10 West Illiana St,Orlando,Florida,32806,-81.37882592,28.51101657,Florida,32806
Rockslide Brewing Co,brewpub,401 Main St,Grand Junction,Colorado,81501-2511,-108.5659153,39.0670106,Colorado,81501
Rocksteady Brewing Co.,brewpub,611 Escobar St,Martinez,California,94553-1111,-122.1378119,38.0177998,California,94553
Rockwell Beer Company,regional,1320 S Vandeventer Ave,Saint Louis,Missouri,63110,-90.251576,38.625572,Missouri,63110
Rockwell Brewery,micro,880 N East St Unit 201,Frederick,Maryland,21701-5045,,,Maryland,21701
Rocky Coulee Brewing,micro,205 E 1st Ave,Odessa,Washington,99159-9865,-118.6867465,47.33319739,Washington,99159
Rocky Hill Brewing,closed,20147 Avenue 306,Exeter,California,93221-9763,-119.1223301,36.34389838,California,93221
Rocky Mountain Brewery,micro,625 Paonia St,Colorado Springs,Colorado,80915-3727,,,Colorado,80915
"Rocky Mountain Taphouse, LLC",micro,3050 67th Ave Ste 104,Greeley,Colorado,80634-9604,-104.7859342,40.387892,Colorado,80634
Rocky Point Artisan Ales,micro,,Rocky Point,New York,11778,,,New York,11778
Rocky Reef Brewing Company,micro,1101 1st Ave,Woodruff,Wisconsin,54568-0615,-89.695183,45.895883,Wisconsin,54568
Rocky River Brewing Co,brewpub,21290 Center Ridge Rd,Rocky River,Ohio,44116-3204,-81.8553198,41.46100065,Ohio,44116
Rockyard Brewing Company,brewpub,880 Castleton Rd,Castle Rock,Colorado,80109-7512,-104.8723394,39.4096188,Colorado,80109
Rocland Beverage Co,contract,1601 Airport Rd,Ukiah,California,95482-6456,-123.199573,39.126287,California,95482
Roets Jordan Brewery Co.,brewpub,230 Broadway St S,Jordan,Minnesota,55352-1508,-93.62618368,44.665938,Minnesota,55352
Rogan Brewing Company,planning,,Duquesne,Pennsylvania,15110-1525,,,Pennsylvania,15110
Rogers Beer,contract,23 Woodline Dr,Penfield,New York,14526-2413,-77.46723818,43.12868768,New York,14526
Rogue Ales Brewery,regional,2320 SE Osu Dr,Newport,Oregon,97365-5261,-124.0564639,44.62865838,Oregon,97365
Rogue Ales Issaquah Brewhouse,closed,35 W Sunset Way Ste C,Issaquah,Washington,98027-3843,,,Washington,98027
Rogue East Side Pub & Pilot Brewery,micro,909 SE Yamhill St,Portland,Oregon,97214-2533,-122.656467,45.51586884,Oregon,97214
RoHa Brewing Project,micro,30 E Kensington Ave Ste 150,Salt Lake City,Utah,84115-1679,-111.890097,40.736469,Utah,84115
Rohrbach Brewing Company,brewpub,97 Railroad St,Rochester,New York,14609-6039,-77.586694,43.163275,New York,14609
Rohrbach's Railroad St Brewery,micro,97 Railroad St,Rochester,New York,14609-6039,-77.586694,43.163275,New York,14609
"Rohrer Brewing Company, LLC",planning,,Cookeville,Tennessee,38506-5601,,,Tennessee,38506
"Rok House Brewing Co., LLC",micro,1939 W 11th St Ste A,Upland,California,91786-3559,-117.6883192,34.10445102,California,91786
Rolling Meadows Farm Brewery,micro,3954 Central Point Rd,Cantrall,Illinois,62625-8803,,,Illinois,62625
Rolling Mill Brewing Company,micro,916 1st Ave,Middletown,Ohio,45044-8217,-84.40683123,39.51616686,Ohio,45044
Rolling Oak Brewing Co,micro,509 Norway St,Grayling,Michigan,49738-1719,-84.716671,44.661765,Michigan,49738
Roma Brewery,brewpub,310 Stillwater Rd,Willernie,Minnesota,55090-4400,-92.957644,45.057136,Minnesota,55090
Rome City Brewing Co,brewpub,325 Broad St,Rome,Georgia,30161-3005,-85.17262231,34.25410398,Georgia,30161
Roobrew,contract,,Akron,Ohio,44311-1051,,,Ohio,44311
Rooftop Brewing Co,micro,1220 W Nickerson St,Seattle,Washington,98119-1325,-122.3732188,47.6557532,Washington,98119
Rooney's Beer Company,micro,800 Vinial St Ste B204,Pittsburgh,Pennsylvania,15212-5151,,,Pennsylvania,15212
Roosevelt Brewing Company,brewpub,201 S Main Ave,Portales,New Mexico,88130-6216,-103.335715,34.185293,New Mexico,88130
Rooster Brewing,micro,609 Main St,Paris,Kentucky,40361-1816,-84.25166366,38.21039483,Kentucky,40361
"RoosterBragh Brewing Company, LLC",planning,,Tallahassee,Florida,32312-8000,,,Florida,32312
Roosterfish Brewing Co.,brewpub,301 N Franklin St,Watkins Glen,New York,14891-1202,-76.87362,42.38063,New York,14891
Roosters Brewing Co  (#1),micro,253 Historic 25th St,Ogden,Utah,84401-2301,-111.974503,41.220497,Utah,84401
Roosters Brewing Co (#2),micro,748 Heritage Park Blvd Ste 101,Layton,Utah,84041-5724,-111.9793389,41.08320878,Utah,84041
Root Down Brewing Company,brewpub,1 N Main St,Phoenixville,Pennsylvania,19460-3419,-75.515616,40.137147,Pennsylvania,19460
Roots Brewing Company,brewpub,175 Main St,Oneonta,New York,13820-2501,-75.0630461,42.45318,New York,13820
Roscoe Brewing Company,micro,145 Rockland Rd,Roscoe,New York,12776-6418,,,New York,12776
Rosehill Brewing Co.,planning,,Tomball,Texas,77377-3534,,,Texas,77377
Rosenstadt Brewery LLC,micro,4110 SE Hawthorne Blvd # 735,Portland,Oregon,97214-5246,-122.6199321,45.5118679,Oregon,97214
Roses' Taproom,micro,4930 Telegraph Ave,Oakland,California,94609-2012,-122.2683709,37.8143551,California,94609
Roslyn Brewing Co,micro,208 W Pennsylvania Ave,Roslyn,Washington,98941-0024,-120.9947248,47.2222871,Washington,98941
Rotunda Brewing,brewpub,245 W Main St,Annville,Pennsylvania,17003-1326,-76.520098,40.32856075,Pennsylvania,17003
Rough Diamond Brewery,micro,101 Kendalia Cir,Spring Branch,Texas,78070-6621,,,Texas,78070
Rough Draft Brewing,micro,8830 Rehco Rd Ste D,San Diego,California,92121-3263,-117.1716977,32.88370283,California,92121
Roughtail Brewing,micro,320 W Memorial Rd,Oklahoma City,Oklahoma,73114,-97.5192442,35.6087575,Oklahoma,73114
RoughWoods Inn,brewpub,623 North A St,Nenana,Alaska,99760-9999,-149.096237,64.56274,Alaska,99760
Rouleur Brewing Company,micro,5840 El Camino Real Ste 101,Carlsbad,California,92008-8804,-117.269558,33.133904,California,92008
Round Barn Brewery / Round Barn Winery,micro,10983 Hills Rd,Baroda,Michigan,49101-8742,-86.479395,41.950161,Michigan,49101
Round Barn Brewery & Public House,micro,9151 First St,Baroda,Michigan,49101-8927,,,Michigan,49101
Round Guys Brewing Co,brewpub,324 W Main St,Lansdale,Pennsylvania,19446-2006,-75.28630882,40.24337843,Pennsylvania,19446
Round Town Brewery,micro,950 S White River Pky West Dr Ste 100,Indianapolis,Indiana,46221-1373,,,Indiana,46221
Roundabout Brewery,micro,4901 Butler St,Pittsburgh,Pennsylvania,15201-2718,-79.956943,40.477161,Pennsylvania,15201
Roundback Brewery LLC,planning,,Danville,Pennsylvania,17821-7746,,,Pennsylvania,17821
Roundhouse Brewery,micro,1551 Northern Pacific Rd,Brainerd,Minnesota,56401-2687,-94.1870055,46.3572831,Minnesota,56401
Roundhouse Depot Brewing,micro,217 W Chillicothe Ave,Bellefontaine,Ohio,43311,-83.76289625,40.35981532,Ohio,43311
Route 30 Brewing Company,micro,9860 Indiana Ave Ste 19,Riverside,California,92503-5515,-117.4472297,33.90998597,California,92503
Route 6 Tap House/ Putnam Brewery,brewpub,728 US-6,Mahopac,New York,10541,-73.72642406,41.37750571,New York,10541
Route 66 Junkyard Brewery,brewpub,1634 E Hwy 66,Grants,New Mexico,87020,,,New Mexico,87020
Rowdy's Brewing Company,micro,10002 6th St Ste A,Rancho Cucamonga,California,91730-5784,-117.5879009,34.08513212,California,91730
Rowlands Calumet Brewery Co,micro,25 N Madison St,Chilton,Wisconsin,53014-1451,-88.1632129,44.0293888,Wisconsin,53014
Rowlands Calumet Brewery Co (#2),micro,57 School St,Chilton,Wisconsin,53014-,-88.16401327,44.0291831,Wisconsin,53014
Rowley Farmhouse Ales,brewpub,1405 MacLovia St,Santa Fe,New Mexico,87505-3244,-105.9836551,35.66076999,New Mexico,87505
Roy Pitz Brewing Co,brewpub,301 Roy Pitz Ave Ste 3,Chambersburg,Pennsylvania,17201-1668,,,Pennsylvania,17201
"Royal Bavaria Brewhouse, Restaurant and Biergarten",brewpub,3401 S Sooner Rd,Moore,Oklahoma,73165-7218,-97.4235998,35.3148295,Oklahoma,73165
Royal Brewery,micro,7366 Townsend Pl Ste B,New Orleans,Louisiana,70126-1138,,,Louisiana,70126
Royal Docks Brewhouse and Cannery,micro,5646 Wales Ave NW,Massillon,Ohio,44646,-81.498326,40.844016,Ohio,44646
Royal Docks Brewing Company,contract,7162 Fulton Dr NW,Canton,Ohio,44718-1523,,,Ohio,44718
Royal Gorge Brew Pub,brewpub,413 Main St,Canon City,Colorado,81212-3733,-105.2418113,38.44010539,Colorado,81212
Royal Oak Brewery,brewpub,215 E 4th St,Royal Oak,Michigan,48067-2606,-83.14271229,42.48739557,Michigan,48067
Royal Palm Brewing Company,brewpub,543 N State Road 7 Ste 103,Royal Palm Beach,Florida,33411-3516,,,Florida,33411
Royale Brewing Company,closed,55 NE Farragut St Ste 6,Portland,Oregon,97211-2245,-122.6656145,45.57960681,Oregon,97211
Ruba Brewing,micro,3310 Buttercup St,Houston,Texas,77063,-95.51694859,29.72879669,Texas,77063
Rubber Soul Brewing,micro,1930 Northwood Dr,Salisbury,Maryland,21801-7824,-75.58418801,38.39109674,Maryland,21801
Ruby Mountain Brewing Co,micro,HC 60 Box 100,Wells,Nevada,89835-9802,,,Nevada,89835
Ruby River Steak House and Brewery,brewpub,4286 Riverdale Rd,Ogden,Utah,84405-3512,-111.9883755,41.18405234,Utah,84405
Ruby Valley Brew,micro,111 S Main St,Sheridan,Montana,59749-7742,-104.559298,48.77363753,Montana,59749
Ruckus Brewing Co,contract,261 W 35th St Ste 1002,New York,New York,10001-1902,,,New York,10001
Rudbeckia Farm,micro,3379 Lake Grove Rd,Petoskey,Michigan,49770-9751,,,Michigan,49770
Ruddy Duck Brewery and Grill,brewpub,13200 Dowell Rd,Dowell,Maryland,20629,-76.45795,38.350501,Maryland,20629
Rugged Coast Brewing,closed,817 Piner Ave,Santa Rosa,California,95403,-122.7334692,38.47262977,California,95403
Ruggedman Brewing Company,micro,7600 Old Bastrop Rd,New Braunfels,Texas,78130,,,Texas,78130
Ruhlman Brewery/Our Ales,micro,2300 Harvey Gummel Rd,Hampstead,Maryland,21074-1033,,,Maryland,21074
Ruhstaller Beer,micro,"800 Business Park Drive, Suite G",Dixon,California,95620,-121.8196403,38.45364691,California,95620
Ruhstaller Beer,micro,726 K St,Sacramento,California,95814-3403,-121.497428,38.58004528,California,95814
Rumspringa Brewing Co,micro,3174 Old Philadelphia Pike,Bird In Hand,Pennsylvania,17505-9727,-76.18731,40.038905,Pennsylvania,17505
Run of the Mill Public House & Brewery,brewpub,100 Main St,Saco,Maine,04072-3500,-70.442601,43.501374,Maine,04072
Running Dogs Brewery,proprietor,"291 S 1st St,St.",Saint Helens,Oregon,97051,-122.7980095,45.86251169,Oregon,97051
Running Walker Brewery & Braman Winery,micro,3421 FM 359 Rd,Richmond,Texas,77406-7855,,,Texas,77406
Rupert's Brew House,micro,773 W Michigan Ave,Kalamazoo,Michigan,49007-4518,-85.5941774,42.29072325,Michigan,49007
Rural Brewing Company,planning,,Sturgeon Bay,Wisconsin,53590,,,Wisconsin,53590
"Ruse Brewing, LLC.",proprietor,4784 SE 17th Ave,Portland,Oregon,97202,-122.6470059,45.4593922,Oregon,97202
Rush River Brewing Co,micro,990 Antler Ct,River Falls,Wisconsin,54022-4880,-92.63861533,44.8911208,Wisconsin,54022
Rushing Duck Brewing Co,micro,1 Battiato Ln,Chester,New York,10918-1283,-74.270801,41.362221,New York,10918
Russian River Brewing Co,regional,725 4th St,Santa Rosa,California,95404-4407,-122.7116607,38.4418139,California,95404
Russian River Brewing Co - Production,micro,1812 Ferdinand Ct,Santa Rosa,California,95404-5968,-122.7094385,38.4216577,California,95404
Rustic Brew,brewpub,117 1st St NW,Hampton,Iowa,50441-1701,-93.20855984,42.74298149,Iowa,50441
