name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
411 Broadway Ales,planning,,Fresno,California,93721-2801,-119.7088613,36.7295295,California,93721.0,112,"Fresno city, California",6.0,27000.0,544500.0,270529.0,273971.0,32.9,32.2,33.5,141875.0,14429.0,25407.0,14615.0,19339.0,17146.0,48423.0,61250.0,69831.0,57670.0,35253.0,410825.0,170969.0,171306.0,188756.0,181841.0,6915.0
42 North Brewing Company,brewpub,25 Pine St,East Aurora,New York,14052-1827,-78.607989,42.769311,New York,14052.0,114,,,,,,,,,,,,,,,,,,,,,,,,,,
4204 Main Street Brewing Co,brewpub,4204 W Main St,Belleville,Illinois,62226,-90.02053343,38.53796122,Illinois,62226.0,115,"Belleville city, Illinois",17.0,4845.0,41752.0,18584.0,23168.0,38.0,35.9,38.6,21450.0,2237.0,3089.0,2268.0,2521.0,2430.0,9384.0,54501.0,70238.0,23737.0,35801.0,19076.0,12063.0,14008.0,19349.0,16575.0,2774.0
47 Hills Brewing Co,brewpub,137 S Linden Ave,South San Francisco,California,94080-6410,-122.4136168,37.64425595,California,94080.0,117,"South San Francisco city, California",6.0,73262.0,64256.0,31787.0,32469.0,40.5,37.4,43.8,59242.0,5157.0,9465.0,7707.0,8292.0,7157.0,16145.0,107228.0,126797.0,67514.0,61105.0,52299.0,22039.0,21293.0,23535.0,22909.0,626.0
49th State Brewing Co,micro,248.4 Parks Hwy 5 Mile,Healy,Alaska,99743,-149.017877,63.864759,Alaska,99743.0,118,,,,,,,,,,,,,,,,,,,,,,,,,,
49th State Brewing Co - Anchorage,brewpub,717 W 3rd Ave,Anchorage,Alaska,99501-2104,-149.8958196,61.2197366,Alaska,99501.0,119,"Anchorage municipality, Alaska",2.0,3000.0,288121.0,147647.0,140474.0,35.2,33.9,36.0,288121.0,27344.0,47051.0,42922.0,32763.0,32652.0,109584.0,86654.0,109002.0,48842.0,43506.0,225620.0,97726.0,91283.0,119808.0,109584.0,10224.0
4B's Brewery,brewpub,215 W Main St,Cedaredge,Colorado,81413-3339,-107.925782,38.900614,Colorado,81413.0,120,,,,,,,,,,,,,,,,,,,,,,,,,,
4kd Crick Brewery,brewpub,211 Carpenter Rd,Defiance,Ohio,43512-1718,-84.341647,41.296252,Ohio,43512.0,122,,,,,,,,,,,,,,,,,,,,,,,,,,
4th Tap Brewing Cooperative,micro,10615 Metric Blvd,Austin,Texas,78758-4520,-97.7118913,30.3852024,Texas,78758.0,123,"Austin city, Texas",48.0,5000.0,964000.0,490445.0,473555.0,34.4,34.2,34.6,27154.0,2035.0,2674.0,4397.0,2769.0,3115.0,9045.0,51001.0,58957.0,46952.0,50246.0,41193.0,364033.0,343670.0,469156.0,449399.0,19757.0
5 Alarm Brewing Co,micro,211 W Main St,Lake Mills,Iowa,50450,-93.53398788,43.41926615,Iowa,50450.0,124,,,,,,,,,,,,,,,,,,,,,,,,,,
5 Lakes Brewing Co.,brewpub,1638 142nd Ave,Dorr,Michigan,49323-9312,-85.70445518,42.72497157,Michigan,49323.0,125,,,,,,,,,,,,,,,,,,,,,,,,,,
5 North Brewing Company,brewpub,6501 N Cedar Rd,Spokane,Washington,99208,-117.4328496,47.71758683,Washington,99208.0,127,"Spokane city, Washington",53.0,67000.0,229065.0,113856.0,115209.0,35.7,35.2,36.1,105912.0,9706.0,16950.0,13952.0,12485.0,13172.0,10200.0,77141.0,90883.0,22006.0,36755.0,27478.0,75049.0,72513.0,99251.0,94748.0,4503.0
5 Rabbit Cerveceria Inc,micro,6398 W 74th St,Chicago,Illinois,60638-6129,-87.6572069,41.7595502,Illinois,60638.0,128,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
5 Rights Brewing Co,micro,1514 3rd St,Marysville,Washington,98270,-122.1762906,48.05156015,Washington,98270.0,129,"Marysville city, Washington",53.0,43955.0,71151.0,36830.0,34321.0,36.6,36.7,36.5,25441.0,1338.0,1965.0,3699.0,4935.0,3336.0,6225.0,117937.0,97250.0,37552.0,48880.0,17193.0,24406.0,21685.0,26570.0,25906.0,664.0
5 Rivers Brewing LLC,planning,,Spanish Fort,Alabama,36527-3161,-87.9152724,30.6749127,Alabama,36527.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,
5 Seasons Brewing Co - Prado,brewpub,5600 Roswell Rd,Sandy Springs,Georgia,30342-1150,-84.3796711,33.9078086,Georgia,30342.0,131,"Sandy Springs city, Georgia",13.0,68516.0,107179.0,50101.0,57078.0,37.2,37.4,36.7,147087.0,21195.0,25093.0,18760.0,12226.0,17357.0,25514.0,94456.0,143476.0,51209.0,61714.0,46515.0,36195.0,39730.0,54061.0,52487.0,1574.0
5 Stones Artisan Brewery,micro,11335 Farm To Market Road 1863,New Braunfels,Texas,78132,-98.232345,29.711365,Texas,78132.0,133,"New Braunfels city, Texas",48.0,50820.0,96630.0,48877.0,47753.0,37.0,33.9,38.2,70212.0,5430.0,9637.0,8288.0,9794.0,9752.0,50598.0,61964.0,67268.0,83121.0,37185.0,92024.0,31704.0,30754.0,41529.0,37815.0,3714.0
515 Brewing Co,micro,7700 University Ave,Clive,Iowa,50325-1271,-93.7228408,41.599992,Iowa,50325.0,134,,,,,,,,,,,,,,,,,,,,,,,,,,
5150 Brewing At The Brass Tap Rocklin,micro,5150 Commons Dr Ste 101,Rocklin,California,95677-3925,-121.207331,38.8047402,California,95677.0,135,"Rocklin city, California",6.0,62364.0,72986.0,36083.0,36903.0,38.0,37.5,38.5,44404.0,5900.0,6196.0,7331.0,3469.0,4004.0,16105.0,107520.0,126030.0,65208.0,60557.0,57462.0,23594.0,23917.0,26221.0,25528.0,693.0
51st State Brewing Company,brewpub,115 Harding Ave,Kingsford,Michigan,49802-3815,-88.08819,45.808408,Michigan,49802.0,136,,,,,,,,,,,,,,,,,,,,,,,,,,
51st Ward Beer Company,contract,323 N Washington St,Westmont,Illinois,60559-1512,-87.981157,41.804494,Illinois,60559.0,137,,,,,,,,,,,,,,,,,,,,,,,,,,
54-40 Brewing Company,brewpub,3801 S Truman Rd Ste 1,Washougal,Washington,98671-2589,-122.3269349,45.56577849,Washington,98671.0,138,,,,,,,,,,,,,,,,,,,,,,,,,,
550 Brewing,proprietor,119 E Chuska St,Aztec,New Mexico,87410-2110,-107.9950235,36.8213739,New Mexico,87410.0,139,,,,,,,,,,,,,,,,,,,,,,,,,,
559 Local Brewing,micro,608 4th St,Clovis,California,93612-1183,-119.7017487,36.82517171,California,93612.0,140,"Clovis city, California",6.0,14218.0,122985.0,58759.0,64226.0,33.7,34.1,32.8,42564.0,4312.0,8637.0,5877.0,5676.0,4577.0,12528.0,84837.0,98276.0,30978.0,45800.0,89132.0,35778.0,38530.0,40037.0,38762.0,1275.0
5770 Brewery,micro,303A W Main St,Teutopolis,Illinois,62467-1355,-88.47806652,39.13142194,Illinois,62467.0,142,,,,,,,,,,,,,,,,,,,,,,,,,,
5th Line Brewing Co,micro,1015 E Lincoln Ave Ste 106,Yakima,Washington,98901,-120.4930458,46.61136701,Washington,98901.0,144,"Yakima city, Washington",53.0,80010.0,96565.0,48330.0,48235.0,36.2,32.8,38.8,48021.0,3995.0,7522.0,6639.0,5519.0,6752.0,12078.0,36657.0,101911.0,11526.0,31940.0,21695.0,28619.0,29943.0,38297.0,37282.0,1015.0
6 & 40 Brewery/Taproom,planning,,Lakewood,Colorado,80215-5548,-105.1100582,39.6311085,Colorado,80215.0,146,"Lakewood city, Colorado",8.0,43000.0,156612.0,77950.0,78662.0,39.4,38.5,40.7,45884.0,3144.0,6380.0,5441.0,4804.0,7710.0,43519.0,77122.0,95805.0,58023.0,47722.0,134164.0,54223.0,52123.0,75300.0,70751.0,4549.0
6 Degrees of Separation,brewpub,35 Main St,Ossining,New York,10562-4662,-73.86768188,41.15866213,New York,10562.0,149,,,,,,,,,,,,,,,,,,,,,,,,,,
612 Brew,micro,945 Broadway St NE,Minneapolis,Minnesota,55413-1471,-93.2062058,45.000631,Minnesota,55413.0,152,"Minneapolis city, Minnesota",27.0,43000.0,425338.0,216404.0,208934.0,33.5,33.6,33.3,53266.0,2171.0,8243.0,5233.0,6167.0,8094.0,17389.0,69397.0,146952.0,34526.0,41098.0,18623.0,159984.0,149563.0,203633.0,188681.0,14952.0
6th and La Brea,brewpub,600 South La Brea Ave,Los Angeles,California,90036,-118.3440213,34.0730485,California,90036.0,153,"Los Angeles city, California",6.0,44000.0,3849306.0,1920499.0,1928807.0,37.0,36.3,37.8,46398.0,4401.0,8965.0,4765.0,6876.0,3975.0,13574.0,70372.0,82317.0,41376.0,36764.0,3178578.0,1341561.0,1309942.0,1542391.0,1410594.0,131797.0
7 Devils Brewing Co,brewpub,247 S 2nd St,Coos Bay,Oregon,97420-1642,-124.2147508,43.36654751,Oregon,97420.0,154,,,,,,,,,,,,,,,,,,,,,,,,,,
7 Hills Brewing Company,brewpub,1085 Washington St,Dubuque,Iowa,52001-4932,-90.6635263,42.5045556,Iowa,52001.0,156,"Dubuque city, Iowa",19.0,22395.0,59118.0,28598.0,30520.0,38.5,36.6,39.5,24077.0,3809.0,2585.0,3210.0,1673.0,3083.0,30270.0,64705.0,71345.0,36471.0,36870.0,17678.0,19491.0,18928.0,27553.0,25538.0,2015.0
7 Seas Brewing Co,micro,2101 Jefferson Ave,Tacoma,Washington,98402-1519,-122.4390379,47.242614,Washington,98402.0,159,"Tacoma city, Washington",53.0,70000.0,219203.0,108883.0,110320.0,37.1,36.8,37.3,20431.0,1962.0,4893.0,2984.0,2317.0,3153.0,14319.0,87040.0,109771.0,11999.0,46411.0,27623.0,73734.0,72403.0,92516.0,88819.0,3697.0
7 Sins Brewery,micro,10593 W Main Rd,Ripley,New York,14775-9746,-79.7497349,42.24869073,New York,14775.0,160,,,,,,,,,,,,,,,,,,,,,,,,,,
7 Sisters Brewing Co,brewpub,181 Tank Farm Rd Ste 110,San Luis Obispo,California,93401-7082,-120.6706375,35.2467278,California,93401.0,161,"San Luis Obispo city, California",6.0,68154.0,47536.0,24031.0,23505.0,27.8,26.7,28.6,94927.0,7411.0,9971.0,17342.0,11651.0,8957.0,34037.0,66028.0,105476.0,54317.0,23584.0,42882.0,18462.0,17627.0,21751.0,19492.0,2259.0
"718BrewCafe, LLP",brewpub,718 Market St,Metropolis,Illinois,62960-1634,-88.73129158,37.15373334,Illinois,62960.0,162,,,,,,,,,,,,,,,,,,,,,,,,,,
734 Brewing Company,micro,15 E Cross St,Ypsilanti,Michigan,48198,-83.61103475,42.24586784,Michigan,48198.0,163,"Ypsilanti city, Michigan",26.0,89140.0,21169.0,11103.0,10066.0,28.3,28.9,27.3,32933.0,2933.0,2737.0,3779.0,5110.0,5134.0,22072.0,36613.0,136307.0,61894.0,23132.0,53128.0,8240.0,7282.0,9756.0,8601.0,1155.0
7th Settlement Brewery,brewpub,47 Washington St,Dover,New Hampshire,03820-3877,-70.8728379,43.1953787,New Hampshire,3820.0,164,"Dover city, New Hampshire",33.0,18820.0,33172.0,15745.0,17427.0,33.8,33.4,34.0,21908.0,3539.0,3456.0,1888.0,3191.0,2129.0,48649.0,105707.0,82780.0,35602.0,57610.0,28234.0,11172.0,12213.0,15502.0,15062.0,440.0
8 Bit Brewing Company,brewpub,26755 Jefferson Ave Ste F,Murrieta,California,92562-6941,-117.1762542,33.53033448,California,92562.0,168,"Murrieta city, California",6.0,50076.0,112984.0,53681.0,59303.0,34.7,34.4,34.8,78824.0,6609.0,9956.0,11276.0,10371.0,9821.0,30418.0,104708.0,109641.0,31615.0,50775.0,86654.0,33752.0,37073.0,36573.0,34414.0,2159.0
841 Brewhouse,brewpub,841 E Milwaukee St,Whitewater,Wisconsin,53190-2126,-88.71427344,42.8323014,Wisconsin,53190.0,171,,,,,,,,,,,,,,,,,,,,,,,,,,
8one8 Brewing Company,micro,8951 de Soto Ave,Canoga Park,California,91304-5901,-118.5885323,34.2218019,California,91304.0,172,,,,,,,,,,,,,,,,,,,,,,,,,,
8th Street Ale Haus,brewpub,1132 N 8th St,Sheboygan,Wisconsin,53081-3402,-87.71305702,43.75674392,Wisconsin,53081.0,173,"Sheboygan city, Wisconsin",55.0,72975.0,49929.0,25376.0,24553.0,39.1,36.3,41.3,22257.0,1019.0,2796.0,2683.0,3243.0,3101.0,11406.0,50857.0,76067.0,,32083.0,59477.0,15308.0,15152.0,23351.0,22094.0,1257.0
8th Wonder Brewery,micro,2202 Dallas St,Houston,Texas,77003-3519,-95.3559402,29.7487783,Texas,77003.0,175,"Houston city, Texas",48.0,35000.0,2287047.0,1124951.0,1162096.0,34.8,34.7,35.0,22835.0,1704.0,5221.0,3563.0,2384.0,2402.0,9574.0,27153.0,104704.0,37383.0,33364.0,192072.0,772846.0,765525.0,1028763.0,924981.0,103782.0
903 Brewers,micro,1718 S Elm St,Sherman,Texas,75090-8725,-96.60698055,33.61788732,Texas,75090.0,176,"Sherman city, Texas",48.0,67496.0,44881.0,23751.0,21130.0,38.9,38.4,39.3,20367.0,1770.0,1567.0,4763.0,2229.0,2853.0,23096.0,36727.0,79003.0,58568.0,35587.0,84478.0,14561.0,14032.0,19656.0,18652.0,1004.0
927 Beer Company,micro,821 Cornwall St,Cambria,California,93428-2434,-121.0985408,35.5666725,California,93428.0,177,,,,,,,,,,,,,,,,,,,,,,,,,,
95ate5 Brewpub,brewpub,9585 N Industrial Dr,Saint John,Indiana,46373,-87.46380305,41.44400246,Indiana,46373.0,178,,,,,,,,,,,,,,,,,,,,,,,,,,
A Homestead Brew,micro,26685 486th Ave,Valley Springs,South Dakota,57068-7309,-96.49421923,43.51733014,South Dakota,57068.0,180,,,,,,,,,,,,,,,,,,,,,,,,,,
Aardwolf Brewing Company,micro,1461 Hendricks Ave,Jacksonville,Florida,32207-8622,-81.6545197,30.3108962,Florida,32207.0,182,"Jacksonville city, Florida",12.0,35000.0,954624.0,464197.0,490427.0,36.6,35.3,38.3,24623.0,1903.0,3502.0,4138.0,1685.0,3367.0,8895.0,58621.0,72016.0,68590.0,36589.0,759046.0,305104.0,314631.0,422315.0,386283.0,36032.0
Abbey Brewing Co,contract,1115 16th St,Miami Beach,Florida,33139-2441,-80.1402943,25.7890381,Florida,33139.0,185,"Miami Beach city, Florida",12.0,45025.0,80673.0,40562.0,40111.0,42.7,43.7,42.2,110881.0,7391.0,15379.0,15456.0,13083.0,15649.0,10706.0,55512.0,91008.0,36898.0,44650.0,69484.0,28196.0,25893.0,60872.0,40788.0,20084.0
"Abbey Brewing Company, LLC",micro,215 W. Alicante Rd,Santa Fe,New Mexico,87505,-105.9465207,35.66555826,New Mexico,87505.0,186,"Santa Fe city, New Mexico",35.0,70500.0,88196.0,42275.0,45921.0,42.5,42.4,42.7,34287.0,2603.0,3856.0,4369.0,3077.0,5854.0,44279.0,60517.0,73440.0,42276.0,35672.0,22386.0,25111.0,27303.0,45246.0,40641.0,4605.0
Aberrant Ales,brewpub,219 W Grand River Ave,Howell,Michigan,48843,-83.93094539,42.60773722,Michigan,48843.0,187,,,,,,,,,,,,,,,,,,,,,,,,,,
Abide Brewing Company,micro,110 Werz Industrial Blvd Ste 130,Newnan,Georgia,30263-5802,-84.76356641,33.40257035,Georgia,30263.0,188,"Newnan city, Georgia",13.0,55020.0,43300.0,20947.0,22353.0,35.6,35.9,35.4,38819.0,4081.0,2563.0,3957.0,4498.0,5223.0,18013.0,86328.0,93570.0,51946.0,46964.0,34525.0,12986.0,14283.0,17573.0,16949.0,624.0
Abigaile,brewpub,1301 Manhattan Ave,Hermosa Beach,California,90254-3666,-118.4048656,33.8734519,California,90254.0,189,,,,,,,,,,,,,,,,,,,,,,,,,,
Able Ebenezer Brewing Company,micro,31 Columbia Cir,Merrimack,New Hampshire,03054-4161,-71.493705,42.851742,New Hampshire,3054.0,193,,,,,,,,,,,,,,,,,,,,,,,,,,
Able Seedhouse and Brewery,micro,1121 Quincy St NE,Minneapolis,Minnesota,55413-2773,-93.2510686,44.9993934,Minnesota,55413.0,194,"Minneapolis city, Minnesota",27.0,43000.0,425338.0,216404.0,208934.0,33.5,33.6,33.3,53266.0,2171.0,8243.0,5233.0,6167.0,8094.0,17389.0,69397.0,146952.0,34526.0,41098.0,18623.0,159984.0,149563.0,203633.0,188681.0,14952.0
Abnormal Beer Company,micro,16990 Via Tazon Ste 123,San Diego,California,92127-1649,-117.08575,33.02391,California,92127.0,196,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Abolitionist Ale Works,brewpub,129 W Washington St,Charles Town,West Virginia,25414-1529,-77.8607888,39.28867207,West Virginia,25414.0,197,,,,,,,,,,,,,,,,,,,,,,,,,,
Abridged Beer Company,brewpub,100 Lockett Rd,Knoxville,Tennessee,37919-4807,-84.016459,35.932287,Tennessee,37919.0,198,"Knoxville city, Tennessee",47.0,40000.0,192657.0,94692.0,97965.0,33.6,32.4,35.5,39089.0,3951.0,4244.0,6238.0,4847.0,3748.0,16932.0,58314.0,90666.0,80739.0,31502.0,23770.0,67736.0,67321.0,94457.0,85151.0,9306.0
Absolution Brewing Co,micro,2878 Columbia St,Torrance,California,90503-3808,-118.3378601,33.8431391,California,90503.0,199,"Torrance city, California",6.0,80000.0,143589.0,72223.0,71366.0,44.1,42.9,46.1,95384.0,7508.0,11454.0,15659.0,10968.0,10040.0,28353.0,100392.0,121574.0,85513.0,59576.0,116828.0,46746.0,43967.0,60220.0,57584.0,2636.0
Absolution By the Sea,brewpub,7536 Fay Ave,La Jolla,California,92037-4839,-117.2740167,32.84083388,California,92037.0,200,,,,,,,,,,,,,,,,,,,,,,,,,,
Accomplice Beer Company,brewpub,115 W 15th St,Cheyenne,Wyoming,82001-4564,-104.819296,41.130063,Wyoming,82001.0,201,"Cheyenne city, Wyoming",56.0,13900.0,65048.0,31310.0,33738.0,39.3,39.7,38.4,33061.0,1110.0,4962.0,6843.0,2235.0,4414.0,8473.0,44262.0,111556.0,,39059.0,146523.0,20879.0,20408.0,29060.0,28727.0,333.0
Acidulous Brewing Company,contract,6712 S Independence St,Littleton,Colorado,80128-4046,-105.1059543,39.5383949,Colorado,80128.0,202,"Littleton city, Colorado",8.0,45255.0,45884.0,21142.0,24742.0,46.5,48.9,43.4,100427.0,7227.0,15043.0,15225.0,11429.0,13714.0,9080.0,84825.0,126063.0,75069.0,46820.0,39125.0,13392.0,14704.0,23506.0,21679.0,1827.0
Acopon Brewing Co,micro,211 W Mercer St,Dripping Springs,Texas,78620-5363,-98.09006208,30.19269957,Texas,78620.0,203,,,,,,,,,,,,,,,,,,,,,,,,,,
Acorn Brewing,micro,2105 Meridian Ave E,Edgewood,Washington,98371,-122.2934912,47.23859752,Washington,98371.0,204,,,,,,,,,,,,,,,,,,,,,,,,,,
Acoustic Ales Brewing Experiment,closed,1795 Hancock St Ste P1,San Diego,California,92110-2006,-117.1840465,32.74219079,California,92110.0,205,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
"Actual Brewing Company, LLC",micro,655 N James Rd,Columbus,Ohio,43219-1837,-82.9080986,39.9868523,Ohio,43219.0,206,"Columbus city, Ohio",39.0,18000.0,907310.0,447150.0,460160.0,33.1,32.5,33.7,50818.0,3554.0,10334.0,6635.0,4703.0,6059.0,55114.0,39315.0,94501.0,30942.0,36908.0,44624.0,312182.0,317947.0,422120.0,390605.0,31515.0
Adam's Northwest Bistro / Twin Rivers Brewing,brewpub,104 N Lewis St,Monroe,Washington,98272-1502,-121.970887,47.85588471,Washington,98272.0,207,"Monroe city, Washington",53.0,46685.0,19366.0,11238.0,8128.0,36.5,37.0,34.9,25585.0,3114.0,4814.0,3298.0,2498.0,1715.0,9841.0,93187.0,141840.0,47320.0,48731.0,18268.0,8772.0,4912.0,6225.0,6225.0,0.0
Adelbert's Brewery LLC,micro,2314 Rutland Dr Ste 100,Austin,Texas,78758-5273,-97.7201589,30.3826286,Texas,78758.0,208,"Austin city, Texas",48.0,5000.0,964000.0,490445.0,473555.0,34.4,34.2,34.6,27154.0,2035.0,2674.0,4397.0,2769.0,3115.0,9045.0,51001.0,58957.0,46952.0,50246.0,41193.0,364033.0,343670.0,469156.0,449399.0,19757.0
Adirondack Pub and Brewery,micro,33 Canada St,Lake George,New York,12845-1603,-73.71407763,43.41850655,New York,12845.0,209,,,,,,,,,,,,,,,,,,,,,,,,,,
Adirondack Toboggan Company Microbrewery,micro,202A W Main St,Gouverneur,New York,13642-1334,-75.47489238,44.33237311,New York,13642.0,210,,,,,,,,,,,,,,,,,,,,,,,,,,
AdMerk Corp. Inc.,contract,20 F St NW,Washington,District of Columbia,20001-6700,-77.0094205,38.89742205,District of Columbia,20001.0,211,"Washington city, District of Columbia",11.0,50000.0,670050.0,319025.0,351025.0,34.8,34.7,35.0,95779.0,13294.0,15015.0,9033.0,18984.0,11808.0,20283.0,90088.0,136184.0,46288.0,72457.0,553437.0,224198.0,243624.0,357482.0,319565.0,37917.0
Adobe Creek Brewing Company,micro,67 Galli Dr Ste E,Novato,California,94949-5718,-122.5358157,38.07349982,California,94949.0,212,"Novato city, California",6.0,52582.0,52710.0,26728.0,25982.0,46.5,45.7,47.9,22652.0,2247.0,2809.0,2822.0,3240.0,2182.0,8398.0,92887.0,123989.0,41280.0,52895.0,43199.0,16123.0,14916.0,21176.0,20218.0,958.0
Aero Craft Brewing,planning,,Denver,Colorado,80212-2199,-104.984696,39.7391428,Colorado,80212.0,216,"Denver city, Colorado",8.0,20000.0,711463.0,358282.0,353181.0,35.1,35.1,35.1,20328.0,4138.0,3382.0,3208.0,2591.0,1527.0,8555.0,81630.0,105365.0,43326.0,50986.0,592643.0,259713.0,246522.0,351829.0,326634.0,25195.0
Aero Plains Brewing,micro,117 N Handley St,Wichita,Kansas,67203-6114,-97.35071131,37.68455054,Kansas,67203.0,217,"Wichita city, Kansas",20.0,79000.0,395707.0,195400.0,200307.0,35.6,34.7,36.4,22749.0,1813.0,2558.0,3062.0,2927.0,2914.0,28947.0,56293.0,72931.0,27661.0,33879.0,24754.0,123636.0,123393.0,176357.0,156668.0,19689.0
Aeronaut Brewing Company,micro,14 Tyler St,Somerville,Massachusetts,02143-3224,-71.1062676,42.3819723,Massachusetts,2143.0,218,"Somerville city, Massachusetts",25.0,62535.0,79819.0,39288.0,40531.0,33.2,33.6,32.8,154788.0,20122.0,22063.0,19269.0,17132.0,17351.0,9368.0,107651.0,54212.0,32474.0,61556.0,22994.0,31372.0,31367.0,37251.0,35015.0,2236.0
Aftershock Brewing Co,micro,28822 Old Town Front St Ste 107,Temecula,California,92590-2893,-117.1485306,33.49310382,California,92590.0,219,"Temecula city, California",6.0,78120.0,110863.0,55173.0,55690.0,35.6,34.5,36.5,26044.0,825.0,3729.0,3066.0,2896.0,2802.0,8692.0,99805.0,104848.0,72389.0,50109.0,81560.0,33855.0,35079.0,36588.0,34958.0,1630.0
Afterthought Brewing Company,micro,844 N Ridge Ave,Lombard,Illinois,60148-1215,-88.02234574,41.90549742,Illinois,60148.0,220,,,,,,,,,,,,,,,,,,,,,,,,,,
Against the Grain Brewery,micro,401 E Main St,Louisville,Kentucky,40202-1110,-85.7440377,38.2554568,Kentucky,40202.0,222,"Louisville/Jefferson County metro government (balance), Kentucky",21.0,48006.0,628577.0,305076.0,323501.0,37.9,36.7,39.0,30829.0,2074.0,4373.0,4569.0,3928.0,3555.0,24846.0,57182.0,60844.0,82952.0,35859.0,20383.0,197968.0,205784.0,288859.0,264336.0,24523.0
Against the Grain Production Facility,micro,1800 Northwestern Pkwy,Louisville,Kentucky,40203,-85.7767241,38.2658758,Kentucky,40203.0,223,"Louisville/Jefferson County metro government (balance), Kentucky",21.0,48006.0,628577.0,305076.0,323501.0,37.9,36.7,39.0,30829.0,2074.0,4373.0,4569.0,3928.0,3555.0,24846.0,57182.0,60844.0,82952.0,35859.0,20383.0,197968.0,205784.0,288859.0,264336.0,24523.0
"Agrarian Ales, LLC",closed,31115 W Crossroads Ln,Eugene,Oregon,97408-9220,-123.1277712,44.18922784,Oregon,97408.0,225,"Eugene city, Oregon",41.0,23850.0,175102.0,86505.0,88597.0,34.8,34.5,35.2,26091.0,3344.0,2425.0,3248.0,3569.0,2151.0,17030.0,45429.0,81158.0,33558.0,32548.0,15266.0,61478.0,61337.0,78322.0,74740.0,3582.0
Aigean Ales,micro,250 Commercial St Ste 2001,Manchester,New Hampshire,03101-1165,-71.46899187,42.9899594,New Hampshire,3101.0,227,"Manchester city, New Hampshire",33.0,45140.0,115470.0,56797.0,58673.0,36.6,36.3,36.7,91122.0,8634.0,14163.0,11400.0,11849.0,11147.0,10707.0,73639.0,140203.0,39563.0,43334.0,54389.0,40160.0,39815.0,50479.0,48649.0,1830.0
Aiken Brewing Co,brewpub,140 Laurens St SW,Aiken,South Carolina,29801-3848,-81.7228141,33.5603084,South Carolina,29801.0,228,"Aiken city, South Carolina",45.0,550.0,31907.0,14611.0,17296.0,43.0,36.7,48.6,29290.0,4032.0,4057.0,2641.0,2763.0,3887.0,11961.0,84573.0,83865.0,50900.0,35182.0,114499.0,8647.0,9671.0,14644.0,12827.0,1817.0
Airline Brewing Company,micro,22 Mill Ln,Amherst,Maine,04428,-68.3677435,44.8329462,Maine,4428.0,229,,,,,,,,,,,,,,,,,,,,,,,,,,
Airways Brewing Co,micro,8611 S 212th St,Kent,Washington,98031-1910,-122.2391026,47.4119802,Washington,98031.0,230,"Kent city, Washington",53.0,35415.0,134837.0,68139.0,66698.0,35.2,33.6,37.4,92105.0,6419.0,15117.0,17052.0,10012.0,10490.0,27946.0,68099.0,75057.0,39143.0,42419.0,34034.0,43338.0,43576.0,47926.0,46036.0,1890.0
Airways Brewing Co. Bistro & Beer Garden,brewpub,320 W Harrison St,Kent,Washington,98032,-122.235649,47.382498,Washington,98032.0,231,"Kent city, Washington",53.0,35415.0,134837.0,68139.0,66698.0,35.2,33.6,37.4,92105.0,6419.0,15117.0,17052.0,10012.0,10490.0,27946.0,68099.0,75057.0,39143.0,42419.0,34034.0,43338.0,43576.0,47926.0,46036.0,1890.0
Akademia Brewing Company,brewpub,150 Crane Dr,Athens,Georgia,30606-0600,-83.47153754,33.94270289,Georgia,30606.0,232,,,,,,,,,,,,,,,,,,,,,,,,,,
Akronym Brewing LLC,micro,58 E Market St,Akron,Ohio,44308,-81.51645882,41.08512193,Ohio,44308.0,234,"Akron city, Ohio",39.0,1000.0,189343.0,91399.0,97944.0,39.5,36.9,40.9,21865.0,2686.0,2557.0,2633.0,2079.0,3369.0,8642.0,50723.0,143388.0,51400.0,29824.0,17746.0,58740.0,62463.0,93546.0,84914.0,8632.0
