name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,households_total,households_total_male,households_total_female,marital_status__male_15_over,marital_status__male_15_over_percent,marital_status__female_15_over,marital_status__female_15_over_percent,edu_high_school_over,edu_high_school_over.1,edu_bach_degree_over,edu_bach_degree_over_percent,employment_status_percent,employment_status,income_household,income_household_median,income_household_mean,income_family,income_family_median,income_family_mean,income_per_capita,income_nonfamily,income_nonfamily_median,income_nonfamily_mean,income_below_poverty_family,income_below_poverty_percent_family,income_below_poverty,income_below_poverty_percent,housing_occupancy,housing_occupancy_percent,housing_in_structure,housing_in_structure_percent,population_total,population_over_21,population_over_21_percent,population_15_to_19,population_15_to_19_percent,population_male_over_18,population_male_over_18_percent,population_female_over_18,population_female_over_18_percent
Spiteful Brewing,micro,2024 W Balmoral Ave,Chicago,Illinois,60625-1002,-87.6806429,41.979914,Illinois,60625,6557,"Chicago city, Illinois",17.0,14000.0,1139537.0,276103.0,402722.0,1081277.0,1081277.0,1161996.0,1161996.0,1660075.0,87.1,832511.0,43.7,2212422.0,2212422.0,1139537.0,66576.0,101179.0,580275.0,81796.0,122958.0,43217.0,559262.0,50980.0,75984.0,-888888888.0,12.9,-888888888.0,17.1,1272191.0,1272191.0,1272191.0,1272191.0,2696561.0,2066616.0,76.6,147958.0,5.5,1035787.0,48.0,1120519.0,52.0
SportsBreweries,contract,Private Rd 5128,Frisco,Texas,75034,-96.7687762,33.1787931,Texas,75034,6562,"Frisco city, Texas",48.0,27684.0,72282.0,7707.0,12164.0,79782.0,79782.0,84054.0,84054.0,129107.0,95.7,90745.0,67.2,160303.0,160303.0,72282.0,130118.0,166882.0,56006.0,154769.0,189335.0,58153.0,16276.0,72811.0,86586.0,-888888888.0,1.8,-888888888.0,2.5,74074.0,74074.0,74074.0,74074.0,210735.0,144615.0,68.6,17654.0,8.4,73632.0,49.0,76711.0,51.0
Spotted Dog Brewery,brewpub,2920 Avenida De Mesilla,Las Cruces,New Mexico,88005,-106.7852399,32.2938747,New Mexico,88005,6563,"Las Cruces city, New Mexico",35.0,39380.0,45991.0,10408.0,16541.0,43117.0,43117.0,46524.0,46524.0,60045.0,85.5,23590.0,33.6,88307.0,88307.0,45991.0,42058.0,64036.0,26209.0,52309.0,77133.0,26291.0,19782.0,32556.0,45450.0,-888888888.0,13.2,-888888888.0,18.4,48065.0,48065.0,48065.0,48065.0,112907.0,79773.0,70.7,8684.0,7.7,40920.0,47.9,44581.0,52.1
Springfield Brewing Co,brewpub,305 S Market Ave,Springfield,Missouri,65806-2023,-93.295625,37.20776303,Missouri,65806,6569,"Springfield city, Missouri",29.0,70000.0,79232.0,20560.0,26125.0,69108.0,69108.0,74873.0,74873.0,100239.0,92.7,35077.0,32.4,142675.0,142675.0,79232.0,41808.0,60529.0,37895.0,57402.0,79269.0,28056.0,41337.0,28245.0,41497.0,-888888888.0,10.4,-888888888.0,17.4,83888.0,83888.0,83888.0,83888.0,169850.0,128082.0,75.4,12247.0,7.2,67023.0,48.1,72237.0,51.9
Square Wheel Brewing Co,micro,4705 N Fruit Hill Rd,Spokane,Washington,99217-9619,-117.2538107,47.69800496,Washington,99217,6574,"Spokane city, Washington",53.0,67000.0,94748.0,21291.0,29723.0,91829.0,91829.0,93600.0,93600.0,148193.0,94.5,51278.0,32.7,182624.0,182624.0,94748.0,58714.0,77712.0,52141.0,74665.0,94655.0,33112.0,42607.0,39422.0,52463.0,-888888888.0,10.4,-888888888.0,15.0,99251.0,99251.0,99251.0,99251.0,229065.0,167402.0,73.1,14027.0,6.1,87803.0,49.4,89893.0,50.6
St Clair Brown Winery & Brewery,micro,816 Vallejo St,Napa,California,94559,-122.286082,38.304877,California,94559,6582,"Napa city, California",6.0,50258.0,30418.0,4570.0,8406.0,33193.0,33193.0,32580.0,32580.0,46325.0,83.0,19813.0,35.5,65060.0,65060.0,30418.0,92878.0,116399.0,20096.0,107249.0,125473.0,45098.0,10322.0,60288.0,88367.0,-888888888.0,7.8,-888888888.0,10.7,32314.0,32314.0,32314.0,32314.0,78824.0,59666.0,75.7,5254.0,6.7,31453.0,50.4,30982.0,49.6
St. Elmo Brewing Company,micro,440 E Saint Elmo Rd,Austin,Texas,78745-1281,-97.7611749,30.2174321,Texas,78745,6587,"Austin city, Texas",48.0,5000.0,449399.0,119215.0,123679.0,410957.0,410957.0,399479.0,399479.0,637775.0,92.8,411354.0,59.9,801564.0,801564.0,449399.0,79542.0,115631.0,210515.0,112625.0,149774.0,53937.0,238884.0,57842.0,83575.0,-888888888.0,7.7,-888888888.0,12.7,469156.0,469156.0,469156.0,469156.0,964000.0,742813.0,77.1,55131.0,5.7,397010.0,50.8,384282.0,49.2
Stadium Pizza Main ST,brewpub,169 N Main St,Lake Elsinore,California,92530-4005,-117.32741,33.66945923,California,92530,6599,"Lake Elsinore city, California",6.0,39486.0,21422.0,2114.0,5818.0,26048.0,26048.0,27171.0,27171.0,37157.0,83.9,11687.0,26.4,51617.0,51617.0,21422.0,76707.0,93238.0,17082.0,78967.0,96976.0,29162.0,-999999999.0,55269.0,-999999999.0,-888888888.0,10.2,-888888888.0,12.5,21975.0,21975.0,21975.0,21975.0,71573.0,47099.0,65.8,5085.0,7.1,23982.0,48.4,25519.0,51.6
Standard Deviant Brewing,micro,280 14th St,San Francisco,California,94103-2420,-122.4195984,37.76837929,California,94103,6602,"San Francisco city, California",6.0,67000.0,350796.0,89479.0,95377.0,367492.0,367492.0,351430.0,351430.0,577897.0,89.2,394580.0,60.9,713617.0,713617.0,350796.0,121826.0,181909.0,170287.0,150429.0,224909.0,80383.0,180509.0,91445.0,136860.0,-888888888.0,6.7,-888888888.0,11.3,412269.0,412269.0,412269.0,412269.0,815201.0,682312.0,83.7,30564.0,3.7,358628.0,51.1,342546.0,48.9
Stark Brewing Company,brewpub,500 North Commercial St,Manchester,New Hampshire,03101-1151,-71.4676557,42.9945554,New Hampshire,03101,6608,"Manchester city, New Hampshire",33.0,45140.0,48649.0,11224.0,12750.0,48004.0,48004.0,48881.0,48881.0,75702.0,90.7,27975.0,33.5,95871.0,95871.0,48649.0,73639.0,84659.0,26747.0,82780.0,96113.0,36020.0,21902.0,58768.0,65577.0,-888888888.0,9.2,-888888888.0,11.3,50479.0,50479.0,50479.0,50479.0,115470.0,90858.0,78.7,4874.0,4.2,46326.0,49.3,47630.0,50.7
State 48 Barrel and Lager House,planning,,Scottsdale,Arizona,85260-1924,-111.8992365,33.5091215,Arizona,85260,6618,"Scottsdale city, Arizona",4.0,65000.0,119122.0,20291.0,34916.0,101520.0,101520.0,114818.0,114818.0,190912.0,97.6,118277.0,60.4,213895.0,213895.0,119122.0,99097.0,151784.0,65707.0,126694.0,195300.0,74952.0,53415.0,67900.0,96598.0,-888888888.0,4.2,-888888888.0,7.2,138984.0,138984.0,138984.0,138984.0,242754.0,204758.0,84.3,9834.0,4.1,97903.0,46.6,112239.0,53.4
State 48 Brewery,planning,,Phoenix,Arizona,85003-1626,-112.0773456,33.4485866,Arizona,85003,6619,"Phoenix city, Arizona",4.0,55000.0,602039.0,124480.0,166274.0,651731.0,651731.0,644961.0,644961.0,891584.0,83.7,349369.0,32.8,1270317.0,1270317.0,602039.0,68435.0,93870.0,385022.0,79209.0,106160.0,35073.0,217017.0,46972.0,65331.0,-888888888.0,10.7,-888888888.0,14.9,644625.0,644625.0,644625.0,644625.0,1624539.0,1159337.0,71.4,114860.0,7.1,611713.0,50.0,611358.0,50.0
State 48 Brewery,brewpub,13823 W Bell Rd,Surprise,Arizona,85374-3873,-112.3578138,33.63822125,Arizona,85374,6620,"Surprise city, Arizona",4.0,71510.0,55339.0,6304.0,13313.0,56158.0,56158.0,63753.0,63753.0,95371.0,94.0,32695.0,32.2,118550.0,118550.0,55339.0,78411.0,96641.0,42173.0,85152.0,104790.0,36114.0,13166.0,49731.0,60956.0,-888888888.0,5.1,-888888888.0,7.2,62261.0,62261.0,62261.0,62261.0,149191.0,109509.0,73.4,8402.0,5.6,53675.0,46.7,61173.0,53.3
Station 26 Brewing Co,micro,7045 E 38th Ave,Denver,Colorado,80207-1541,-104.9062608,39.76935335,Colorado,80207,6625,"Denver city, Colorado",8.0,20000.0,326634.0,86470.0,97588.0,301634.0,301634.0,298132.0,298132.0,473939.0,90.9,286847.0,55.0,592643.0,592643.0,326634.0,81630.0,115122.0,152927.0,105365.0,145483.0,52690.0,173707.0,63720.0,85674.0,-888888888.0,8.2,-888888888.0,11.6,351829.0,351829.0,351829.0,351829.0,711463.0,558313.0,78.5,35211.0,4.9,291170.0,50.3,287833.0,49.7
Stats Brewpub,brewpub,300 Marietta St NW,Atlanta,Georgia,30313-1632,-84.3964736,33.7615549,Georgia,30313,6626,"Atlanta city, Georgia",13.0,4000.0,232720.0,62706.0,88774.0,208075.0,208075.0,216270.0,216270.0,319487.0,92.7,206198.0,59.8,419538.0,419538.0,232720.0,74107.0,117117.0,94427.0,101490.0,166758.0,55051.0,138293.0,58614.0,81911.0,-888888888.0,13.8,-888888888.0,17.9,253355.0,253355.0,253355.0,253355.0,496480.0,382121.0,77.0,31072.0,6.3,202904.0,49.2,209530.0,50.8
Steady Brewing,micro,2936 Clark Ave,Long Beach,California,90815,-118.133923,33.825078,California,90815,6629,"Long Beach city, California",6.0,43000.0,172599.0,35791.0,54784.0,181508.0,181508.0,199669.0,199669.0,271742.0,83.6,120333.0,37.0,375508.0,375508.0,172599.0,73905.0,96361.0,100004.0,79617.0,108530.0,37217.0,72595.0,58803.0,73722.0,-888888888.0,12.4,-888888888.0,16.5,179856.0,179856.0,179856.0,179856.0,456063.0,349564.0,76.6,26492.0,5.8,173546.0,47.5,191941.0,52.5
Steele and Hops Public House,brewpub,1901 Mendocino Ave,Santa Rosa,California,95401,-122.717258,38.459216,California,95401,6643,"Santa Rosa city, California",6.0,70098.0,68686.0,11994.0,19127.0,72715.0,72715.0,75767.0,75767.0,105721.0,84.4,43958.0,35.1,145676.0,145676.0,68686.0,86459.0,111487.0,43259.0,105179.0,130636.0,43653.0,25427.0,52281.0,73266.0,-888888888.0,7.0,-888888888.0,11.1,71553.0,71553.0,71553.0,71553.0,176942.0,133935.0,75.7,12588.0,7.1,68649.0,48.5,72823.0,51.5
Stein Brewing Company,micro,2516 49th St,Boulder,Colorado,80301-2455,-105.2378323,40.0238083,Colorado,80301,6648,"Boulder city, Colorado",8.0,7850.0,42376.0,12345.0,10989.0,48486.0,48486.0,46748.0,46748.0,57601.0,95.7,45460.0,75.6,94422.0,94422.0,42376.0,84167.0,127620.0,18491.0,126097.0,187094.0,52420.0,23885.0,50068.0,79089.0,-888888888.0,8.9,-888888888.0,23.0,44793.0,44793.0,44793.0,44793.0,104178.0,73607.0,70.7,14523.0,13.9,47079.0,51.2,44952.0,48.8
Steinhardt Brewing Company,micro,5710 Jefferson Blvd,Frederick,Maryland,21703-6947,-77.512519,39.391045,Maryland,21703,6650,"Frederick city, Maryland",24.0,30325.0,33907.0,6883.0,10317.0,30810.0,30810.0,33794.0,33794.0,50104.0,90.4,23441.0,42.3,63457.0,63457.0,33907.0,81411.0,98793.0,20294.0,96798.0,112975.0,42296.0,13613.0,61544.0,74888.0,-888888888.0,8.7,-888888888.0,10.6,35383.0,35383.0,35383.0,35383.0,79588.0,59013.0,74.1,4625.0,5.8,29666.0,48.0,32193.0,52.0
Stemma Brewing Co,micro,2039 Moore St.,Bellingham,Washington,98229,-122.46103,48.75759,Washington,98229,6652,"Bellingham city, Washington",53.0,5280.0,40653.0,7524.0,12648.0,39467.0,39467.0,42984.0,42984.0,55540.0,94.6,27776.0,47.3,81123.0,81123.0,40653.0,58597.0,88892.0,18943.0,96157.0,124483.0,39815.0,21710.0,43464.0,56621.0,-888888888.0,9.8,-888888888.0,19.8,42715.0,42715.0,42715.0,42715.0,92290.0,70077.0,75.9,8334.0,9.0,37764.0,47.6,41615.0,52.4
Stillmank Brewing Company,micro,215 N Henry St,Green Bay,Wisconsin,54302-2613,-87.97838833,44.5044596,Wisconsin,54302,6667,"Green Bay city, Wisconsin",55.0,31000.0,46857.0,10445.0,14622.0,43190.0,43190.0,45611.0,45611.0,68032.0,91.5,20166.0,27.1,88157.0,88157.0,46857.0,51908.0,69038.0,25092.0,64794.0,81557.0,30951.0,21765.0,38250.0,51863.0,-888888888.0,11.9,-888888888.0,14.5,48574.0,48574.0,48574.0,48574.0,107020.0,80914.0,75.6,6560.0,6.1,40906.0,48.2,43940.0,51.8
Stillwater Artisanal Ales,contract,720 S Conkling St,Baltimore,Maryland,21224-4301,-76.56726435,39.28408355,Maryland,21224,6668,"Baltimore city, Maryland",24.0,4000.0,254370.0,61798.0,112991.0,220336.0,220336.0,257777.0,257777.0,360510.0,88.8,153089.0,37.7,472136.0,472136.0,254370.0,54652.0,78472.0,122600.0,68178.0,99213.0,35091.0,131770.0,42065.0,57176.0,-888888888.0,17.7,-888888888.0,23.0,293487.0,293487.0,293487.0,293487.0,576498.0,436524.0,75.7,33693.0,5.8,211034.0,45.9,248602.0,54.1
Stitch House Brewery,brewpub,829 North Market Street,Wilmington,Delaware,19801,-75.54908716,39.7438473,Delaware,19801,6671,"Wilmington city, Delaware",10.0,77580.0,32049.0,9179.0,12891.0,29693.0,29693.0,29998.0,29998.0,47254.0,87.8,18893.0,35.1,59070.0,59070.0,32049.0,55136.0,77645.0,15140.0,75714.0,100513.0,37142.0,16909.0,41111.0,55336.0,-888888888.0,17.9,-888888888.0,21.7,37153.0,37153.0,37153.0,37153.0,70750.0,55987.0,79.1,3271.0,4.6,29406.0,50.8,28469.0,49.2
Stockyards Brewing Company,micro,1600 Genessee St Ste 100,Kansas City,Missouri,64102-1044,-94.605113,39.094436,Missouri,64102,6673,"Kansas City city, Missouri",29.0,38000.0,219020.0,45839.0,71229.0,195676.0,195676.0,216971.0,216971.0,323678.0,92.4,135445.0,38.7,406818.0,406818.0,219020.0,63396.0,83593.0,119331.0,81658.0,101841.0,36456.0,99689.0,43109.0,58980.0,-888888888.0,9.0,-888888888.0,13.4,243950.0,243950.0,243950.0,243950.0,508415.0,379781.0,74.7,27917.0,5.5,186635.0,47.2,208395.0,52.8
Stone Brewing Co,regional,2120 Harmony Grove Rd,Escondido,California,92029-2053,-117.11565,33.109969,California,92029,6677,"Escondido city, California",6.0,22804.0,50171.0,6711.0,13624.0,57407.0,57407.0,60931.0,60931.0,79134.0,78.5,28063.0,27.8,116697.0,116697.0,50171.0,80749.0,99166.0,35070.0,89965.0,111837.0,34054.0,15101.0,45447.0,61049.0,-888888888.0,7.5,-888888888.0,10.1,52542.0,52542.0,52542.0,52542.0,150656.0,107511.0,71.4,9224.0,6.1,53499.0,47.8,58474.0,52.2
Stone Brewing Co- Richmond,regional,4300 Williamsburg Ave,Richmond,Virginia,23231-1225,-77.414763,37.5241103,Virginia,23231,6678,"Richmond city, Virginia",51.0,67000.0,99929.0,24058.0,45414.0,90198.0,90198.0,103270.0,103270.0,142745.0,88.1,70819.0,43.7,191729.0,191729.0,99929.0,51770.0,81468.0,41087.0,75062.0,114412.0,38425.0,58842.0,40939.0,55644.0,-888888888.0,13.3,-888888888.0,21.1,112806.0,112806.0,112806.0,112806.0,226604.0,175988.0,77.7,12718.0,5.6,87694.0,46.7,100104.0,53.3
Stone Brewing Napa,closed,920-930 Third Street,Napa,California,94559,-122.2829683,38.29896704,California,94559,6679,"Napa city, California",6.0,50258.0,30418.0,4570.0,8406.0,33193.0,33193.0,32580.0,32580.0,46325.0,83.0,19813.0,35.5,65060.0,65060.0,30418.0,92878.0,116399.0,20096.0,107249.0,125473.0,45098.0,10322.0,60288.0,88367.0,-888888888.0,7.8,-888888888.0,10.7,32314.0,32314.0,32314.0,32314.0,78824.0,59666.0,75.7,5254.0,6.7,31453.0,50.4,30982.0,49.6
Stone Brewing World Bistro & Gardens- Liberty Station,brewpub,2816 Historic Decatur Rd Ste 116,San Diego,California,92106-6164,-117.21157,32.7405237,California,92106,6680,"San Diego city, California",6.0,66000.0,521000.0,113429.0,134936.0,597153.0,597153.0,568466.0,568466.0,868937.0,89.9,471761.0,48.8,1150367.0,1150367.0,521000.0,93042.0,124575.0,304324.0,107093.0,145008.0,48380.0,216676.0,70831.0,90605.0,-888888888.0,8.0,-888888888.0,11.7,555456.0,555456.0,555456.0,555456.0,1381600.0,1057949.0,76.6,87255.0,6.3,574112.0,51.2,547406.0,48.8
Stone Church Brewing,micro,2785 Cabot Dr Ste 160,Corona,California,92883-7388,-117.5046237,33.8131807,California,92883,6682,"Corona city, California",6.0,16350.0,48905.0,6254.0,10070.0,63309.0,63309.0,64954.0,64954.0,87990.0,83.5,31105.0,29.5,126487.0,126487.0,48905.0,92606.0,112030.0,38667.0,101658.0,120719.0,35675.0,10238.0,54091.0,70996.0,-888888888.0,5.5,-888888888.0,6.9,50613.0,50613.0,50613.0,50613.0,159749.0,115287.0,72.2,10939.0,6.8,59824.0,49.1,62065.0,50.9
Stone's Throw Brewing,brewpub,402 E 9th St,Little Rock,Arkansas,72202-3914,-92.26806633,34.7397885,Arkansas,72202,6687,"Little Rock city, Arkansas",5.0,41000.0,89422.0,17356.0,31543.0,74684.0,74684.0,86626.0,86626.0,125274.0,90.8,62249.0,45.1,158248.0,158248.0,89422.0,53565.0,88921.0,52783.0,73591.0,111003.0,39600.0,36639.0,36501.0,54028.0,-888888888.0,14.1,-888888888.0,19.0,99876.0,99876.0,99876.0,99876.0,201984.0,148275.0,73.4,10877.0,5.4,70817.0,45.8,83808.0,54.2
Stonecloud Brewing Co.,micro,1012 NW 1st St Ste 101,Oklahoma City,Oklahoma,73106-7642,-97.529142,35.468613,Oklahoma,73106,6688,"Oklahoma City city, Oklahoma",40.0,55000.0,275285.0,54478.0,80015.0,266969.0,266969.0,277130.0,277130.0,393305.0,87.2,149529.0,33.2,535782.0,535782.0,275285.0,59214.0,78318.0,170430.0,71189.0,91274.0,31630.0,104855.0,40168.0,53600.0,-888888888.0,11.8,-888888888.0,15.8,302241.0,302241.0,302241.0,302241.0,687691.0,487205.0,70.8,45088.0,6.6,251610.0,48.7,264543.0,51.3
Stonehome Brewing Company,brewpub,1601 N 12th St,Bismarck,North Dakota,58501-2713,-100.773737,46.82365579,North Dakota,58501,6690,"Bismarck city, North Dakota",38.0,7200.0,31426.0,7551.0,9594.0,30361.0,30361.0,30513.0,30513.0,49436.0,95.2,19695.0,37.9,60156.0,60156.0,31426.0,61861.0,83281.0,16532.0,95711.0,104183.0,37306.0,14894.0,43250.0,59141.0,-888888888.0,5.6,-888888888.0,8.4,35318.0,35318.0,35318.0,35318.0,74141.0,55390.0,74.7,4536.0,6.1,29137.0,50.0,29127.0,50.0
Stones Throw Brewery,micro,1009 Larrabee Ave,Bellingham,Washington,98225-7338,-122.497165,48.718516,Washington,98225,6693,"Bellingham city, Washington",53.0,5280.0,40653.0,7524.0,12648.0,39467.0,39467.0,42984.0,42984.0,55540.0,94.6,27776.0,47.3,81123.0,81123.0,40653.0,58597.0,88892.0,18943.0,96157.0,124483.0,39815.0,21710.0,43464.0,56621.0,-888888888.0,9.8,-888888888.0,19.8,42715.0,42715.0,42715.0,42715.0,92290.0,70077.0,75.9,8334.0,9.0,37764.0,47.6,41615.0,52.4
StormBreaker Brewing,brewpub,832 N Beech St,Portland,Oregon,97227-1215,-122.6751573,45.54943475,Oregon,97227,6701,"Portland city, Oregon",41.0,59000.0,286734.0,65543.0,82822.0,274072.0,274072.0,278814.0,278814.0,452051.0,93.3,263232.0,54.3,546399.0,546399.0,286734.0,79057.0,108391.0,138910.0,104230.0,138450.0,49003.0,147824.0,55849.0,76193.0,-888888888.0,6.4,-888888888.0,12.0,303483.0,303483.0,303483.0,303483.0,642218.0,515575.0,80.3,31016.0,4.8,264448.0,49.4,270792.0,50.6
StormBreaker Brewing St. Johns,brewpub,8409 N Lombard St,Portland,Oregon,97203,-122.753038,45.58988575,Oregon,97203,6702,"Portland city, Oregon",41.0,59000.0,286734.0,65543.0,82822.0,274072.0,274072.0,278814.0,278814.0,452051.0,93.3,263232.0,54.3,546399.0,546399.0,286734.0,79057.0,108391.0,138910.0,104230.0,138450.0,49003.0,147824.0,55849.0,76193.0,-888888888.0,6.4,-888888888.0,12.0,303483.0,303483.0,303483.0,303483.0,642218.0,515575.0,80.3,31016.0,4.8,264448.0,49.4,270792.0,50.6
"Storytellers Brewery and Meet House, LLC",planning,,Corona,California,92880-1798,-117.5664449,33.8752945,California,92880,6707,"Corona city, California",6.0,16350.0,48905.0,6254.0,10070.0,63309.0,63309.0,64954.0,64954.0,87990.0,83.5,31105.0,29.5,126487.0,126487.0,48905.0,92606.0,112030.0,38667.0,101658.0,120719.0,35675.0,10238.0,54091.0,70996.0,-888888888.0,5.5,-888888888.0,6.9,50613.0,50613.0,50613.0,50613.0,159749.0,115287.0,72.2,10939.0,6.8,59824.0,49.1,62065.0,50.9
Stoup Brewing,micro,1108 NW 52nd St,Seattle,Washington,98107-5129,-122.3711883,47.6666399,Washington,98107,6709,"Seattle city, Washington",53.0,63000.0,351650.0,93431.0,95835.0,329448.0,329448.0,319414.0,319414.0,535187.0,95.9,381359.0,68.3,643854.0,643854.0,351650.0,110781.0,154211.0,154761.0,165479.0,210863.0,74733.0,196889.0,75100.0,106369.0,-888888888.0,5.8,-888888888.0,11.0,384799.0,384799.0,384799.0,384799.0,733904.0,609741.0,83.1,31391.0,4.3,322444.0,50.8,312346.0,49.2
Stover Brewing,planning,,San Diego,California,92124-1426,-117.1627714,32.7174209,California,92124,6711,"San Diego city, California",6.0,66000.0,521000.0,113429.0,134936.0,597153.0,597153.0,568466.0,568466.0,868937.0,89.9,471761.0,48.8,1150367.0,1150367.0,521000.0,93042.0,124575.0,304324.0,107093.0,145008.0,48380.0,216676.0,70831.0,90605.0,-888888888.0,8.0,-888888888.0,11.7,555456.0,555456.0,555456.0,555456.0,1381600.0,1057949.0,76.6,87255.0,6.3,574112.0,51.2,547406.0,48.8
Straight to Ale,micro,2610 Clinton Ave W,Huntsville,Alabama,35805-3046,-86.5932014,34.7277523,Alabama,35805,6713,"Huntsville city, Alabama",1.0,37000.0,96551.0,23324.0,28805.0,88598.0,88598.0,90817.0,90817.0,139081.0,92.7,73325.0,48.9,177146.0,177146.0,96551.0,70757.0,95849.0,54387.0,91448.0,120886.0,42232.0,42164.0,43350.0,61473.0,-888888888.0,10.0,-888888888.0,13.4,104141.0,104141.0,104141.0,104141.0,215482.0,164327.0,76.3,11429.0,5.3,86148.0,49.6,87570.0,50.4
Strand Brewing Co,micro,2201 Dominguez St,Torrance,California,90501-1418,-118.3240401,33.8414814,California,90501,6715,"Torrance city, California",6.0,80000.0,57584.0,9934.0,14009.0,58729.0,58729.0,59200.0,59200.0,100872.0,94.8,58619.0,55.1,116828.0,116828.0,57584.0,100392.0,129493.0,38039.0,121574.0,148032.0,52528.0,19545.0,63038.0,90380.0,-888888888.0,6.7,-888888888.0,7.5,60220.0,60220.0,60220.0,60220.0,143589.0,111083.0,77.4,6051.0,4.2,56103.0,49.3,57596.0,50.7
Strange Days Brewing Co,micro,316 Oak St,Kansas City,Missouri,64106,-94.57994512,39.1100614,Missouri,64106,6717,"Kansas City city, Missouri",29.0,38000.0,219020.0,45839.0,71229.0,195676.0,195676.0,216971.0,216971.0,323678.0,92.4,135445.0,38.7,406818.0,406818.0,219020.0,63396.0,83593.0,119331.0,81658.0,101841.0,36456.0,99689.0,43109.0,58980.0,-888888888.0,9.0,-888888888.0,13.4,243950.0,243950.0,243950.0,243950.0,508415.0,379781.0,74.7,27917.0,5.5,186635.0,47.2,208395.0,52.8
Strange Days Brewing Company,micro,316 Oak St,Kansas City,Missouri,64106,-94.57994512,39.1100614,Missouri,64106,6718,"Kansas City city, Missouri",29.0,38000.0,219020.0,45839.0,71229.0,195676.0,195676.0,216971.0,216971.0,323678.0,92.4,135445.0,38.7,406818.0,406818.0,219020.0,63396.0,83593.0,119331.0,81658.0,101841.0,36456.0,99689.0,43109.0,58980.0,-888888888.0,9.0,-888888888.0,13.4,243950.0,243950.0,243950.0,243950.0,508415.0,379781.0,74.7,27917.0,5.5,186635.0,47.2,208395.0,52.8
Strange Roots Experimental Ales,micro,501 E Ohio St,Pittsburgh,Pennsylvania,15209-2671,-79.9951469,40.4546063,Pennsylvania,15209,6721,"Pittsburgh city, Pennsylvania",42.0,61000.0,136747.0,35581.0,51099.0,126448.0,126448.0,138617.0,138617.0,194373.0,93.8,98611.0,47.6,262349.0,262349.0,136747.0,57821.0,85004.0,59474.0,81448.0,112883.0,39779.0,77273.0,40148.0,62503.0,-888888888.0,13.5,-888888888.0,20.2,159435.0,159435.0,159435.0,159435.0,300454.0,233464.0,77.7,24748.0,8.2,122663.0,47.6,135155.0,52.4
Strangebird Beer,micro,62 Marshall Street,Rochester,New York,14607,-77.601928,43.15127745,New York,14607,6722,"Rochester city, New York",36.0,63000.0,93263.0,24915.0,39569.0,82434.0,82434.0,92725.0,92725.0,116419.0,82.0,39985.0,28.1,172160.0,172160.0,93263.0,41980.0,58879.0,43991.0,51124.0,68942.0,26950.0,49272.0,33905.0,46789.0,-888888888.0,21.8,-888888888.0,27.8,103333.0,103333.0,103333.0,103333.0,210594.0,158443.0,75.2,13723.0,6.5,78363.0,47.1,88120.0,52.9
Strawberry Alley Ale Works,brewpub,103 Strawberry Aly,Clarksville,Tennessee,37040-4267,-87.36026635,36.5280248,Tennessee,37040,6727,"Clarksville city, Tennessee",47.0,15160.0,63787.0,11182.0,15173.0,62998.0,62998.0,66335.0,66335.0,97250.0,94.9,28826.0,28.1,126915.0,126915.0,63787.0,60686.0,71060.0,46045.0,63677.0,77042.0,26631.0,17742.0,39361.0,48612.0,-888888888.0,7.5,-888888888.0,10.5,68485.0,68485.0,68485.0,68485.0,170966.0,115273.0,67.4,10544.0,6.2,59727.0,48.6,63054.0,51.4
Streetside Brewery,micro,4003 Eastern Ave,Cincinnati,Ohio,45226-1747,-84.43295078,39.10919541,Ohio,45226,6730,"Cincinnati city, Ohio",39.0,15000.0,144929.0,37940.0,61503.0,117604.0,117604.0,134700.0,134700.0,180960.0,89.8,82884.0,41.1,249792.0,249792.0,144929.0,42733.0,71913.0,61170.0,61707.0,98347.0,34519.0,83759.0,32643.0,51489.0,-888888888.0,21.2,-888888888.0,27.3,160420.0,160420.0,160420.0,160420.0,308913.0,225860.0,73.1,20472.0,6.6,112574.0,46.3,130417.0,53.7
Strike Brewing Co,micro,2099 S 10th St Unit 30,San Jose,California,95112-4116,-121.8582561,37.31067385,California,95112,6731,"San Jose city, California",6.0,68000.0,322881.0,59275.0,70972.0,415613.0,415613.0,396948.0,396948.0,594110.0,85.9,317067.0,45.8,799912.0,799912.0,322881.0,126377.0,170959.0,229875.0,141783.0,187863.0,57357.0,93006.0,78331.0,113250.0,-888888888.0,4.8,-888888888.0,7.4,340561.0,340561.0,340561.0,340561.0,983530.0,741814.0,75.4,59752.0,6.1,395904.0,51.1,378674.0,48.9
Structures Brewing,micro,1420 N State St,Bellingham,Washington,98225-4513,-122.4744507,48.74988055,Washington,98225,6736,"Bellingham city, Washington",53.0,5280.0,40653.0,7524.0,12648.0,39467.0,39467.0,42984.0,42984.0,55540.0,94.6,27776.0,47.3,81123.0,81123.0,40653.0,58597.0,88892.0,18943.0,96157.0,124483.0,39815.0,21710.0,43464.0,56621.0,-888888888.0,9.8,-888888888.0,19.8,42715.0,42715.0,42715.0,42715.0,92290.0,70077.0,75.9,8334.0,9.0,37764.0,47.6,41615.0,52.4
