name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Gloucester Brewing Company,planning,,Gloucester,Virginia,23061,,,Virginia,23061,2995
Glover Park Brewery,planning,,Marietta,Georgia,30060,,,Georgia,30060,2996
GnomeTown Brewing Co,brewpub,203 E Berry St Ste 104,Fort Wayne,Indiana,46802,,,Indiana,46802,3000
Goat Creek Brewing,planning,,Northampton,Massachusetts,01062-1326,,,Massachusetts,01062,3001
Goat Island Brewing,micro,1646 A John H Cooper Drive,Cullman,Alabama,35055,,,Alabama,35055,3002
Goat Lips Chew and Brewhouse / Redneck Riviera Brewing,brewpub,2811 Copter Rd,Pensacola,Florida,32514-7606,,,Florida,32514,3003
Goat Patch Brewing Co.,micro,2727 N Cascade Ave Ste 123,Colorado Springs,Colorado,80907-6288,,,Colorado,80907,3004
Good Bad Ugly Brewing Co. @ Tavern+Bowl Westgate,brewpub,6770 N Sunrise Blvd Ste G100,Glendale,Arizona,85305-3224,,,Arizona,85305,3025
Good Earth Brewing,planning,,Terrebonne,Oregon,97760-9709,,,Oregon,97760,3028
Good Word Brewing & Public House,brewpub,3085 Main St Ste 520,Duluth,Georgia,30096-3261,,,Georgia,30096,3038
Goodfire Brewing Company,micro,219 Anderson St Ste 6,Portland,Maine,04101-1401,,,Maine,04101,3039
GoodWater Brewery,micro,740 Marshall Ave,Williston,Vermont,05495-8978,,,Vermont,05495,3041
"Goose And The Monkey Brew House, LLC",planning,,Lexington,North Carolina,27292,,,North Carolina,27292,3043
Goose Island Brewpub,large,1800 N Clybourn Ave Ste B,Chicago,Illinois,60614-4895,,,Illinois,60614,3045
Gordon Biersch Brewery Restaurant - Annapolis,brewpub,1906 Towne Centre Blvd Ste 155,Annapolis,Maryland,21401-3681,,,Maryland,21401,3047
Gordon Biersch Brewery Restaurant - Baltimore,brewpub,1000 Lancaster St Ste B,Baltimore,Maryland,21202-4631,,,Maryland,21202,3049
Gordon Biersch Brewery Restaurant - Broomfield,brewpub,1 W Flatiron Crossing Dr Ste 428,Broomfield,Colorado,80021-8214,,,Colorado,80021,3051
Gordon Biersch Brewery Restaurant - Buffalo,brewpub,Store P102 Galleria Dr,Cheektowaga,New York,14225-5408,,,New York,14225,3052
Gordon Biersch Brewery Restaurant - Plano,brewpub,7401 Lone Star Dr Ste B120,Plano,Texas,75024-5646,,,Texas,75024,3062
Gordon Biersch Brewery Restaurant - Rockville,brewpub,200 E Middle Ln Unit A,Rockville,Maryland,20850-2206,,,Maryland,20850,3063
Gordon Biersch Brewery Restaurant - Seattle,closed,600 Pine St Ste 401,Seattle,Washington,98101-3709,,,Washington,98101,3065
Gordon Biersch Brewery Restaurant - Syracuse,brewpub,304 Hiawatha Blvd West #J-101,Syracuse,New York,13290,,,New York,13290,3066
Gordon Biersch Brewery Restaurant - Tempe,brewpub,420 S Mill Ave Ste 201,Tempe,Arizona,85281-2870,,,Arizona,85281,3067
Gordon Biersch Brewery Restaurant - Tysons Corner,brewpub,7861 Tysons Corner Center,Mc Lean,Virginia,22102-4515,,,Virginia,22102,3068
Grail Point Brewery,proprietor,,Emmitsburg,Maryland,21727-0702,,,Maryland,21727,3080
Grain Theory Brewing Company,planning,,Abilene,Texas,79601,,,Texas,79601,3082
Grainworks Brewing Company,micro,7790 Service Center Dr,West Chester,Ohio,45069-2442,,,Ohio,45069,3085
Grand Canyon Brewing,brewpub,301 N 7th St Ste 101,Williams,Arizona,86046,,,Arizona,86046,3090
Grand Rapids Brewing Company,brewpub,1 Ionia Ave SW Ste 100,Grand Rapids,Michigan,49503-5122,,,Michigan,49503,3094
Hook Point Brewing Co.,proprietor,,Collierville,Tennessee,38017,,,Tennessee,38017,3095
Grand River Brewery,planning,,Marshall,Michigan,49068-1521,,,Michigan,49068,3097
Granger City Brewing Company,brewpub,109 W Davilla St,Granger,Texas,76530,,,Texas,76530,3102
Granite City Food & Brewery,brewpub,150 W 96th St,Indianapolis,Indiana,46260-4802,,,Indiana,46260,3104
Granite City Food & Brewery,brewpub,200 American Way,Oxon Hill,Maryland,20745-4502,,,Maryland,20745,3105
Granite City Food & Brewery (#17),brewpub,1595 Highway 36 W Ste 1005,Saint Paul,Minnesota,55113-1092,,,Minnesota,55113,3115
Granite City Food & Brewery (#25),brewpub,2300 Village Dr W,Maumee,Ohio,43537-7550,,,Ohio,43537,3121
Granite City Food & Brewery (#27),brewpub,150 W 96th St,Indianapolis,Indiana,46260-4802,,,Indiana,46260,3123
Granite City Food & Brewery (#31),brewpub,801 N Plaza Dr,Schaumburg,Illinois,60173-4919,,,Illinois,60173,3128
Granite City Food & Brewery (#32),brewpub,39603 Traditions Dr,Northville,Michigan,48168-9496,,,Michigan,48168,3129
Granite City Food & Brewery (#5),brewpub,4755 1st Ave SE,Cedar Rapids,Iowa,52402-3211,,,Iowa,52402,3131
Grasslands Brewing Co,micro,603 W Gaines St Ste 7,Tallahassee,Florida,32304-4447,,,Florida,32304,3140
Grateful Grain Brewing Company,micro,26 Route 126,Monmouth,Maine,04259-7727,,,Maine,04259,3141
Gravity Ales LLC,planning,,Swarthmore,Pennsylvania,19081-1421,,,Pennsylvania,19081,3144
Gravity Brew Works,micro,11512 Hwy 14 E,Big Flat,Arkansas,72617,,,Arkansas,72617,3145
Gravity Brewing,micro,1150 Pine St Unit B,Louisville,Colorado,80027-1463,,,Colorado,80027,3146
Gravity Brewlab,contract,1521 Alton Rd # 591,Miami Beach,Florida,33139-3301,,,Florida,33139,3147
Grayton Beer Brewpub,brewpub,217 Serenoa Rd,Santa Rosa Beach,Florida,32459-6099,,,Florida,32459,3150
Grayton Beer Company,micro,217 Serenoa Rd,Santa Rosa Beach,Florida,32459-6099,,,Florida,32459,3151
"Great American Restaurants, Sweetwater Tavern",brewpub,3066 Gate House Plz,Falls Church,Virginia,22042-1028,,,Virginia,22042,3155
"Great American Restaurants, Sweetwater Tavern",brewpub,45980 Waterview Plz,Sterling,Virginia,20166-6556,,,Virginia,20166,3156
Great Basin Brewing Co - Production Facility,micro,1155 S Rock Blvd Ste 490,Reno,Nevada,89502-7174,,,Nevada,89502,3161
Great Dane Pub and Brewing Co - Downtown,brewpub,123 E Doty St Ste 1,Madison,Wisconsin,53703-5134,,,Wisconsin,53703,3169
Great Falls Brewing Company,planning,,Canaan,Connecticut,06018,,,Connecticut,06018,3175
"Great Legs Winery, Brewery, and Distillery",micro,332 E Lakewood Blvd,Holland,Michigan,49424-3306,,,Michigan,49424,3183
Great Life Brewing,micro,,West Park,New York,12493,,,New York,12493,3184
Great North Aleworks,micro,1050 Holt Ave Unit 14,Manchester,New Hampshire,03109-5615,,,New Hampshire,03109,3185
Great Rhythm Brewing Co.,micro,105 Bartlett St Ste 6,Portsmouth,New Hampshire,03801-7608,,,New Hampshire,03801,3190
Great South Bay Brewery,micro,25 Drexel Dr,Bay Shore,New York,11706-2234,,,New York,11706,3192
Great Valley Farm Brewery,micro,60 Great Valley Ln,Natural Bridge,Virginia,24578-1100,,,Virginia,24578,3193
Green Bird Cellars and Organic Farms,micro,9825 E Engles Rd,Northport,Michigan,49670-9408,,,Michigan,49670,3197
Green Earth Brewing Company,micro,725 10th St Unit A,Greeley,Colorado,80631-1139,,,Colorado,80631,3201
Green Gecko Brewing Co - St. Croix USVI,planning,,North Conway,New Hampshire,03860-3190,,,New Hampshire,03860,3205
Green Mountain Beer Company,micro,2585 S Lewis Way Unit 110,Lakewood,Colorado,80227-6560,,,Colorado,80227,3207
Greenspring Brewing Company,micro,,Chesapeake Beach,Maryland,20732-4664,,,Maryland,20732,3219
Greenwood Brewing LLC,contract,600 N 4th St Apt 210,Phoenix,Arizona,85004-4489,,,Arizona,85004,3221
Grey Tower Brewing,planning,,Ashburn,Virginia,20147-5433,,,Virginia,20147,3224
Griffin Owens Insurance Group,planning,,Herndon,Virginia,20170-4609,,,Virginia,20170,3231
Griffs Brewery,micro,5324 W Ridge Rd,Spencerport,New York,14559-1101,,,New York,14559,3232
"Grimm Brothers Brewhouse, LLC",micro,623 Denver Ave,Loveland,Colorado,80537-5127,,,Colorado,80537,3235
Grindhaus Brew Lab,micro,1650 N Hercules Ave Ste I,Clearwater,Florida,33765-1969,,,Florida,33765,3238
Grist Brewing Company,micro,9150 Commerce Center Cir Ste 300,Highlands Ranch,Colorado,80129-1563,,,Colorado,80129,3239
Grist Brewing Company - Lone Tree,micro,9535 Park Meadows Dr Ste F,Lone Tree,Colorado,80124,,,Colorado,80124,3240
Grist House Craft Brewery,micro,10 Sherman St,Pittsburgh,Pennsylvania,15209-2728,,,Pennsylvania,15209,3241
Grist Iron Brewing Co.,brewpub,4880 State Route 414,Burdett,New York,14818-9729,,,New York,14818,3242
Gristworkz,brewpub,1504 Chapman St,Houston,Texas,77009,,,Texas,77009,3243
GRITS Brewing,planning,,Chamblee,Georgia,30341-2024,,,Georgia,30341,3244
Gritty McDuffs - Freeport,brewpub,187 Lower Main St,Freeport,Maine,04032,,,Maine,04032,3245
Grizzly Peak Brewing Co,brewpub,120 W Washington St Ste 1,Ann Arbor,Michigan,48104-1356,,,Michigan,48104,3249
Grossen Bart Brewery,micro,1025 Delaware Ave Unit A,Longmont,Colorado,80501-6188,,,Colorado,80501,3251
GroundLion Brewing,planning,,Seagrove,North Carolina,27341-0459,,,North Carolina,27341,3253
Grove City Brewing Company,brewpub,3946 Broadway,Grove City,Ohio,43123-2623,,,Ohio,43123,3255
Growling Bear Brewing Company,micro,14051 Crown Ct,Woodbridge,Virginia,22193-1458,,,Virginia,22193,3258
Gruner Brothers Brewing,planning,,Casper,Wyoming,82601-1335,,,Wyoming,82601,3264
GSP Craft Brewing,closed,,Gig Harbor,Washington,98332-7918,,,Washington,98332,3265
Guadalupe Brewery,micro,168 Rachel Dr,Canyon Lake,Texas,78133-3527,,,Texas,78133,3267
Guanacaste Brewing LLC,planning,,Lorton,Virginia,22079,,,Virginia,22079,3269
Guardian Brewing Company,planning,,Saugatuck,Michigan,49453,,,Michigan,49453,3271
Guggman Haus Brewing Co.,planning,,Indianapolis,Indiana,46202-2158,,,Indiana,46202,3272
Gulf Stream Brewing,planning,,Fort Lauderdale,Florida,33304-1802,,,Florida,33304,3275
Gunbarrel Brewing Company,micro,7088 Winchester Cir Ste 2,Boulder,Colorado,80301-3761,,,Colorado,80301,3279
Gunpowder Falls Brewing Co,micro,15556 Elm Dr,New Freedom,Pennsylvania,17349-9344,,,Pennsylvania,17349,3280
Gypsy Brewing Company,micro,,Huntingtown,Maryland,20639,,,Maryland,20639,3285
H.A. Brewing Co,brewpub,2525 Grave Creek Rd,Eureka,Montana,59917-9609,,,Montana,59917,3286
Hackensack Brewing Company,planning,,Hackensack,New Jersey,07601-4824,,,New Jersey,07601,3290
Hairless Hare Brewery,micro,738 W National Rd,Vandalia,Ohio,45377-1015,,,Ohio,45377,3295
"Hairy Cow Brewing Co, LLC",planning,,Byron,Illinois,61010,,,Illinois,61010,3296
Half Batch Brewing,micro,393 E Main St Suite 6A,Hendersonville,Tennessee,37075-2575,,,Tennessee,37075,3300
Half Wall Brewery,micro,1887 SR 44,New Smyrna Beach,Florida,32168,,,Florida,32168,3309
Halfpenny Brewing Company,micro,5150 E Arapahoe Rd Ste D1-B,Centennial,Colorado,80122-4825,,,Colorado,80122,3310
Halyard Brewing Company,micro,80 Ethan Allen Dr Ste 2,South Burlington,Vermont,05403-5971,,,Vermont,05403,3312
Hamburg Brewing Company,micro,6553 Boston State Rd,Hamburg,New York,14075-6630,,,New York,14075,3313
Hammer & Nail Brewing,planning,,Trumbull,Connecticut,06611-4975,,,Connecticut,06611,3317
Hank Hudson Brewing At Fairways of Halfmoon,brewpub,17 Johnson Rd,Mechanicville,New York,12118-3505,,,New York,12118,3325
Happy Hippie Brewing Company,planning,,Richardson,Texas,75080,,,Texas,75080,3331
Happy Trails Brewing Company,planning,,Sparta,Tennessee,38583-5577,,,Tennessee,38583,3332
Happy Valley Brewing Company,brewpub,137 Elmwood St,State College,Pennsylvania,16801-6851,,,Pennsylvania,16801,3333
Harding House Brewing Company,planning,,Nashville,Tennessee,37209,,,Tennessee,37209,3337
Hardywood Park Craft Brewery,micro,2408 Ownby Ln,Richmond,Virginia,23220-1319,,,Virginia,23220,3339
Hardywood West Creek,micro,820 Sanctuary Trail Dr,Richmond,Virginia,23238,,,Virginia,23238,3341
Harlem Blue Beer,proprietor,2214 Frederick Douglass Blvd Ste 267,New York,New York,10026-1123,,,New York,10026,3343
Harty Brewing Company,brewpub,146 Walden Way,Mechanicsburg,Pennsylvania,17050-4105,,,Pennsylvania,17050,3353
Hatchet Brewing Company,planning,,Southern Pines,North Carolina,28387-6164,,,North Carolina,28387,3358
HawkPeak Brewing Company DBA Grand Haven Brew House,brewpub,101 Washington Ave # 2B,Grand Haven,Michigan,49417-1302,,,Michigan,49417,3362
Hayesville Brewing Co,brewpub,1568 Highway 64 W,Hayesville,North Carolina,28904-4651,,,North Carolina,28904,3366
Hazelwood Brewing Company,planning,,Lexington,South Carolina,29072,,,South Carolina,29072,3370
Heart & Solar Brewing,planning,,Parkton,Maryland,21120-9253,,,Maryland,21120,3377
Heartland Brewery,contract,35 Union Sq W Frnt 1,New York,New York,10003-3200,,,New York,10003,3378
Heavenly Goat Brewing Company,brewpub,7321 Heritage Square Dr Ste 190,Granger,Indiana,46530-5660,,,Indiana,46530,3383
Heavy Reel Brewing,micro,613 Boulevard,Seaside Heights,New Jersey,08751,,,New Jersey,08751,3387
Heavy Seas Beer,regional,4615 Hollins Ferry Rd Ste B,Baltimore,Maryland,21227-4624,,,Maryland,21227,3389
Helderberg Brewery,micro,63 Huyck Rd,Rensselaerville,New York,12147-2108,,,New York,12147,3392
Hell or High Water Brewing,planning,,Leander,Texas,78641-8882,,,Texas,78641,3398
Helltown Brewing,micro,13 Henry C Frick St,Mount Pleasant,Pennsylvania,15666-1343,,,Pennsylvania,15666,3401
Henderson Brewing Company,planning,,Henderson,Kentucky,42420-3226,,,Kentucky,42420,3407
"Hermit Thrush Brewery, LLC",micro,29 High St Ste 101C,Brattleboro,Vermont,05301-3041,,,Vermont,05301,3420
"Herrmann Brewthers, LLC",planning,,Fishers,Indiana,46038-2313,,,Indiana,46038,3424
Hi Sign Brewing,micro,1201 Old Bastrop Hwy Bldg A,Austin,Texas,78742-2600,,,Texas,78742,3426
Hi-Wire Brewing Taproom,planning,,Durham,North Carolina,27701,,,North Carolina,27701,3429
Hickory Creek Brewing Company LLC,micro,1005 W Laraway Rd Unit 260,New Lenox,Illinois,60451,,,Illinois,60451,3431
Hickory Nut Gorge Brewery,micro,615 Bottemless Pools Rd,Lake Lure,North Carolina,28746-5525,,,North Carolina,28746,3432
Hidden River Brewing Co,brewpub,1808 W Schuylkill Rd,Douglassville,Pennsylvania,19518-9101,,,Pennsylvania,19518,3434
Hidden Sands Brewing Company,micro,6754 Washington Ave. Unit B,Egg Harbor Township,New Jersey,08234-3807,,,New Jersey,08234,3435
Hidden Stories Brewing Company,planning,,Millerstown,Pennsylvania,17062-8474,,,Pennsylvania,17062,3437
Hideaway Park Brewery,micro,78927 US Highway 40,Winter Park,Colorado,80482,,,Colorado,80482,3439
Hideout Brewing Co,brewpub,3113 Plaza Dr NE,Grand Rapids,Michigan,49525-2901,,,Michigan,49525,3440
High Branch Brewing Co,micro,325 McGill Ave NW Ste 148,Concord,North Carolina,28027-0011,,,North Carolina,28027,3443
High Ground Brewery,planning,,Saint Francisville,Louisiana,70775-2431,,,Louisiana,70775,3447
High Heel Brewing,closed,5656 Oakland,Saint Louis,Missouri,63110,,,Missouri,63110,3449
High Perch Brewing Company,micro,1417 Kania Rd,Amsterdam,New York,12010-6610,,,New York,12010,3452
"High Point Brewing Co, Inc.",micro,22 Park Pl,Butler,New Jersey,07405-1377,,,New Jersey,07405,3454
High Speed Low Drag Brewing LLC,planning,,Alexandria,Virginia,22307-2001,,,Virginia,22307,3455
Highland Brewing Co,regional,12 Old Charlotte Hwy Ste H,Asheville,North Carolina,28803-9419,,,North Carolina,28803,3459
Hightower Brewing Co,micro,3445 County Road 16 Unit B,Rayland,Ohio,43943-7765,,,Ohio,43943,3465
Highway Manor Brewing Co,micro,2238 Gettysburg Rd,Camp Hill,Pennsylvania,17011-7301,,,Pennsylvania,17011,3469
Hill Country Farm Brewery,planning,,Jamesville,New York,13078-9637,,,New York,13078,3472
Hill Farmstead Brewery,micro,403 Hill Rd,Greensboro Bend,Vermont,05842-8813,,,Vermont,05842,3473
Hillsborough Farm Brewery / Hillsborough Vineyards,planning,,Purcellville,Virginia,20132,,,Virginia,20132,3478
Hilton Head Brewing Co,brewpub,1 Cardinal Ct Ste 13,Hilton Head Island,South Carolina,29926-3401,,,South Carolina,29926,3481
Hingham Beer Works,brewpub,18 Shipyard Dr Ste 1K,Hingham,Massachusetts,02043-1670,,,Massachusetts,02043,3482
Historic Brewing Company,micro,4366 E Huntington Dr Bldg 2,Flagstaff,Arizona,86004-9400,,,Arizona,86004,3484
"HistoryQuest, LLC",planning,,Morristown,New Jersey,07960-5298,,,New Jersey,07960,3485
Hitchhiker Brewing Co.,brewpub,190 Castle Shannon Blvd,Pittsburgh,Pennsylvania,15228-2267,,,Pennsylvania,15228,3487
Hobbs Tavern & Brewing Co.,brewpub,2415 NH Route 16,West Ossipee,New Hampshire,03890,,,New Hampshire,03890,3489
Hofbrauhaus Buffalo,planning,,Buffalo,New York,14221-4616,,,New York,14221,3491
Hofbrauhaus Chicago,brewpub,5500 Park Pl,Rosemont,Illinois,60018-3730,,,Illinois,60018,3492
Hofbrauhaus St. Louis-Belleville,brewpub,123 Saint Eugene Dr,Belleville,Illinois,62223-1154,,,Illinois,62223,3497
Hog Island Beer Company,micro,PO Box 1901,Orleans,Massachusetts,02653-1901,,,Massachusetts,02653,3499
Holidaily Brewing Co,micro,801 Brickyard Cir Ste B,Golden,Colorado,80403-8026,,,Colorado,80403,3507
Holidaily Production Facility,planning,,Golden,Colorado,80403,,,Colorado,80403,3508
Holler Brewing Company,micro,2206 Edwards St Ste A,Houston,Texas,77007-4412,,,Texas,77007,3509
Hollywood Brewing Co,brewpub,290 N Broadwalk,Hollywood,Florida,33019-1787,,,Florida,33019,3513
Holy Mackerel Small Batch Beers,micro,3260 NW 23rd Ave Ste 400E,Pompano Beach,Florida,33069-5937,,,Florida,33069,3517
Home Brewing Co Of Pennsylvania,planning,,Conneaut Lake,Pennsylvania,16316,,,Pennsylvania,16316,3521
Homefield Brewing,brewpub,3 Arnold Rd,Fiskdale,Massachusetts,01518-,,,Massachusetts,01518,3525
Homeplace Beer Co,micro,6 South Main Street Area C,Burnsville,North Carolina,28714,,,North Carolina,28714,3527
Hometown Cellars Winery & Brewery,micro,108 E Center St Ste D,Ithaca,Michigan,48847-1453,,,Michigan,48847,3531
Honest Weight Artisan Beer,micro,131 W Main St Ste 104,Orange,Massachusetts,01364-1159,,,Massachusetts,01364,3533
Honey Hollow Brewery,micro,376 E. Honey Rd.,Earlton,New York,12058,,,New York,12058,3534
Honeymoon Brewery,planning,,Santa Fe,New Mexico,87501,,,New Mexico,87501,3535
Honky Tonk Brewing Co,micro,240 Cumberland Bnd,Nashville,Tennessee,37228-1804,,,Tennessee,37228,3536
Hoof Hearted Brewing,micro,300 County Road 26,Marengo,Ohio,43334-9678,,,Ohio,43334,3540
HOOTS Beer Co.,micro,840 Mill Works St,Winston Salem,North Carolina,27101-1243,,,North Carolina,27101,3543
Hop Butcher For the World,micro,1000 N Frontage Rd Ste C,Darien,Illinois,60561-6448,,,Illinois,60561,3547
HOP Central Brewery and Taproom,micro,5055 W Ray Rd Ste 2,Chandler,Arizona,85226-6111,,,Arizona,85226,3548
Hop Garden Brewing,contract,N8668 County Road D,Belleville,Wisconsin,53508-9626,,,Wisconsin,53508,3553
"Hop Head Farms Brewing, LLC",planning,,Baroda,Michigan,49101-9351,,,Michigan,49101,3555
Hop Hill Brewing Company,micro,1988 Blair Ave,Bethlehem,Pennsylvania,18015-5307,,,Pennsylvania,18015,3556
Hop Lot Brewing Co.,brewpub,658 S West Bay Shore Dr,Suttons Bay,Michigan,49682-9587,,,Michigan,49682,3557
Hop Nuts Brewing,micro,1120 S Main St Ste 150,Las Vegas,Nevada,89104-1080,,,Nevada,89104,3560
Hop Quest Brewing Company,planning,,Wheatfield,Indiana,46392,,,Indiana,46392,3561
Hop Soul Brewery,planning,,Brunswick,Georgia,31520,,,Georgia,31520,3564
Hopcat,brewpub,25 Ionia Ave SW Ste 100,Grand Rapids,Michigan,49503-4179,,,Michigan,49503,3570
HopFly Brewing Company,micro,1147 Falls Rd Suite 121,Rocky Mount,North Carolina,27804,,,North Carolina,27804,3573
Hopped And Brewed,planning,,Austin,Texas,78681-7333,,,Texas,78681,3579
Hoppin' Frog Brewing Co,micro,1680 E Waterloo Rd Ste F,Akron,Ohio,44306-4523,,,Ohio,44306,3582
Hops & Grain Brewing,micro,507 Calles St Ste 101,Austin,Texas,78702-3954,,,Texas,78702,3586
Hops and Pops,planning,,Middleburg,Virginia,20117,,,Virginia,20117,3589
"Hops, Bitters, And Mash",planning,,Allen Park,Michigan,48101-2539,,,Michigan,48101,3592
HopScratch Farm & Brewery,planning,,Harwood,Maryland,20776,,,Maryland,20776,3594
Hopshire Farm and Brewery,micro,1771 Dryden Rd,Freeville,New York,13068-,,,New York,13068,3595
Hopstix,brewpub,3404 Pierce Dr NE,Chamblee,Georgia,30341-2444,,,Georgia,30341,3598
Horse & Dragon Brewing Company,micro,124 Racquette Dr,Fort Collins,Colorado,80524-2757,,,Colorado,80524,3604
Housatonic River Brewing,planning,,New Milford,Connecticut,06776-3404,,,Connecticut,06776,3611
House 6 Brewing,planning,,Ashburn,Virginia,20147,,,Virginia,20147,3612
House Cat Brewing Company,planning,,Frederick,Maryland,21704,,,Maryland,21704,3614
"HRG Management, LLC",planning,,Hartford,Connecticut,06109,,,Connecticut,06109,3618
Hubbleton Brewing,micro,W10445 Hubbleton Rd,Waterloo,Wisconsin,53594,,,Wisconsin,53594,3619
"Huff Brewing Company, LLC",micro,9805 Koehn Rd,Bellville,Texas,77418-7327,,,Texas,77418,3625
